id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"6a0abf00-7cee-4e14-975d-cd28e0029294","1/191",,"Plevinski, Justin||Weible, Jennifer||DeSchryver, Michael","2017-06-19T08:58:00Z","2017-06-19T10:50:27Z","2017-06-19T08:58:00Z","2017-06-19T10:50:27Z",,"2017-07","Online discussion forums have been shown to support collaborative reflection, critique, and construction of knowledge.  However, when these discussions are reading-centered and hosted in traditional threaded discussion forums, it is often difficult to maintain focus on the readings themselves, as well as navigating the difficulty of attributing ideas to just one discussion post within a thread. This study demonstrates how an anchored annotation system was used in a first semester online, asynchronous doctoral course to support more effective reading-centered knowledge construction. We investigated the discussion activities of 12 online doctoral students as they explored seven articles during two non-consecutive weeks.  Through analysis of 591 student comments and replies, we examined how students used the anchoring system as a support to help make sense of the articles. We found that using anchored annotation reduced coordination activities and supported knowledge construction, particularly interpretation and elaboration of ideas.","Made available in DSpace on 2017-06-19T08:58:00Z (GMT). No. of bitstreams: 1
18.pdf: 1034326 bytes, checksum: 524510f739dec50fd0a4040d5e5038b5 (MD5)
  Previous issue date: 2017-07","Plevinski, J., Weible, J., & DeSchryver, M. (2017). Anchored Annotation to Support Collaborative Knowledge Construction In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/221","https:dx.doi.org/10.22318/cscl2017.18","en","Philadelphia, PA: International Society of the Learning Sciences.","Anchored Annotation to Support Collaborative Knowledge Construction","Book chapter"
"a2b1af43-a6a7-4062-b93c-19013b125b94","1/191",,"Fake, Helen||Whiteman, Jennifer||Bannan, Brenda","2017-06-19T08:58:01Z","2017-06-19T10:50:27Z","2017-06-19T08:58:01Z","2017-06-19T10:50:27Z",,"2017-07","In this deductive qualitative case study, researchers observed the interactions of undergraduate students in a Capstone Game Design Class at a mid-Atlantic University.  Referencing the literature, the researchers found that all facets of the collaborative framework to include governance, administration, organizational autonomy, mutuality, and norms were represented in ethnographic observations and focus group sessions.  Specific findings regarding the collaborative game design process as well the social and cultural dimensions of game design are discussed.     ","Made available in DSpace on 2017-06-19T08:58:01Z (GMT). No. of bitstreams: 1
19.pdf: 823363 bytes, checksum: 5444ec23f4c9e0ac1e154596b7044672 (MD5)
  Previous issue date: 2017-07","Fake, H., Whiteman, J., & Bannan, B. (2017). Collaborative Game Design: A Bounded Case Study of Undergraduate Students in a Capstone Course In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/222","https:dx.doi.org/10.22318/cscl2017.19","en","Philadelphia, PA: International Society of the Learning Sciences.","Collaborative Game Design: A Bounded Case Study of Undergraduate Students in a Capstone Course","Book chapter"
"87505a9a-a4b7-4100-b7df-48805e61bd7b","1/191",,"Erkens, Melanie||Bodemer, Daniel","2017-06-19T08:58:02Z","2017-06-19T10:50:27Z","2017-06-19T08:58:02Z","2017-06-19T10:50:27Z",,"2017-07","A large body of research covers the positive impact of cognitive group awareness tools on implicitly guiding learners. However, the impact of visualizing partner-related information and content-related information in such tools is barely investigated separately. Thus, we compared the impact of both types of information on collaborative learning in an experimental study (N = 120) by systematically varying partner-related information (given or not) and content-related information (given or not) in a 2x2 design. Concerning communication behavior, we found no effect of content-related information, but a main effect of partner information indicating that the visualization of a learning partner’s knowledge deficit implicitly guides learners to give longer explanations. A qualitative comparison contrasting learners with the highest and lowest knowledge gain indicate that content-related information could still be relevant for implicit guidance, since successful learners seem to use this information for addressing topics in their explanations.","Made available in DSpace on 2017-06-19T08:58:02Z (GMT). No. of bitstreams: 1
20.pdf: 945697 bytes, checksum: 23c82988264982d23b91c5d8c7f95a0e (MD5)
  Previous issue date: 2017-07","Erkens, M. & Bodemer, D. (2017). Which Visualization Guides Learners Best? Impact of Available Partner- and Content-Related Information on Collaborative Learning In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/223","https:dx.doi.org/10.22318/cscl2017.20","en","Philadelphia, PA: International Society of the Learning Sciences.","Which Visualization Guides Learners Best? Impact of Available Partner- and Content-Related Information on Collaborative Learning","Book chapter"
"81cf90e7-48de-43ef-aff9-38f1125f9643","1/191",,"Lee, Hee-Sun||Pallant, Amy||Pryputniewicz, Sarah||Lord, Trudi","2017-06-19T08:58:02Z","2017-06-19T10:50:27Z","2017-06-19T08:58:02Z","2017-06-19T10:50:27Z",,"2017-07","Models are important in discovering trends, developing and testing theories, and making predictions about complex systems. Since models cannot represent all known and unknown aspects of how nature operates, claims based on model-based data inevitably contain uncertainty. This study explores (1) how high school students attribute sources of uncertainty when prompted as part of an argumentation task and (2) how intelligent feedback may guide them to become more cognizant about deep uncertainty associated with model-based data. Phenomenological analyses of students’ uncertainty attributions (N = 840) identified five distinct patterns: self-introspection, personal theories and experiences, data source acknowledgement, scientific description based on singular causal accounts and frequency of observations, and deep uncertainty based on epistemic or ontic accounts. Discourse captured on video illustrated how intelligent feedback enhanced uncertainty attribution.","Made available in DSpace on 2017-06-19T08:58:02Z (GMT). No. of bitstreams: 1
21.pdf: 853025 bytes, checksum: 6dd86c67fe2d95092a9688f0d5344fca (MD5)
  Previous issue date: 2017-07","Lee, H., Pallant, A., Pryputniewicz, S., & Lord, T. (2017). Articulating Uncertainty Attribution as Part of Critical Epistemic Practice of Scientific Argumentation In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/224","https:dx.doi.org/10.22318/cscl2017.21","en","Philadelphia, PA: International Society of the Learning Sciences.","Articulating Uncertainty Attribution as Part of Critical Epistemic Practice of Scientific Argumentation","Book chapter"
"a8747fd8-db5b-45f0-bda8-bb1ea60ee625","1/191",,"Ni, Lijun||Martin, Fred","2017-06-19T08:58:03Z","2017-06-19T10:50:27Z","2017-06-19T08:58:03Z","2017-06-19T10:50:27Z",,"2017-07","In this paper, we share our experiences implementing a professional development program in two school districts with middle school teachers who integrated an introductory computer science curriculum into their teaching. The 15 to 20–hour curriculum was based on students collaboratively creating mobile apps for socially relevant purposes with MIT App Inventor. Eleven teachers infused the curriculum into technology, math, engineering, library and art courses. We investigated how teachers modified the curriculum to fit their respective standards and students’ needs. We discuss the challenges they faced and propose ways of addressing these barriers. We found that the teachers were successful in combining digital literacy skills with computer science—not only to facilitate students’ learning, but also to connect with their diverse ethnic backgrounds and their contemporary passions.","Made available in DSpace on 2017-06-19T08:58:03Z (GMT). No. of bitstreams: 1
22.pdf: 817718 bytes, checksum: 7a9db67ef80b6a1424a333409fa8637e (MD5)
  Previous issue date: 2017-07","Ni, L. & Martin, F. (2017). Creating Socially Relevant Mobile Apps: Infusing Computing into Middle School Curricula in Two School Districts In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/225","https:dx.doi.org/10.22318/cscl2017.22","en","Philadelphia, PA: International Society of the Learning Sciences.","Creating Socially Relevant Mobile Apps: Infusing Computing into Middle School Curricula in Two School Districts","Book chapter"
"28aa4316-115e-498e-83f2-cd2b8983f168","1/191",,"Andrade, Alejandro||Georgen, Chris||Stucker, Michael","2017-06-19T08:58:04Z","2017-06-19T10:50:27Z","2017-06-19T08:58:04Z","2017-06-19T10:50:27Z",,"2017-07","We make a preliminary case for a computational method intended to facilitate real-time formative assessment in online inquiry-based learning environments. With a focus on talk and text as disciplinary, we aim to address how learning analytics, in this case, text mining, can provide learners and instructors with meaningful information in rapid and real-time to support learning and engagement. Our results show that in measuring the distance between the expert and learners’ discourse from forum posts and verbal discussions, resulting similarity values can offer stakeholders evidence of student learning trajectories. Moreover, similarity values provide teachers with an automated measure of students’ progress toward disciplinary discourse, and also reveal critical moments during the collaborative activity where more alignment with disciplinary ways of talk are being enacted.","Made available in DSpace on 2017-06-19T08:58:04Z (GMT). No. of bitstreams: 1
23.pdf: 891197 bytes, checksum: aab7935ed9ec8d0437899a7e31a69ac0 (MD5)
  Previous issue date: 2017-07","Andrade, A., Georgen, C., & Stucker, M. (2017). Exploring a Text-Mining Approach as Rapid Prototyping Tool for Formative Assessments in Inquiry-Based Online Learning In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/226","https:dx.doi.org/10.22318/cscl2017.23","en","Philadelphia, PA: International Society of the Learning Sciences.","Exploring a Text-Mining Approach as Rapid Prototyping Tool for Formative Assessments in Inquiry-Based Online Learning","Book chapter"
"1c6fd705-ed46-4db4-83b6-1a1201f8341a","1/191",,"Perera, Nishan||Wise, Alyssa Friend","2017-06-19T08:58:04Z","2017-06-19T10:50:27Z","2017-06-19T08:58:04Z","2017-06-19T10:50:27Z",,"2017-07","This study investigated relationships between students’ cultural orientations and the ways in which they communicated with their peers in collaborative online discussions. 211 undergraduate business students from diverse backgrounds completed questionnaires directly assessing their cultural orientations along four dimensions (individualism, collectivism, power-distance and cultural-context). Scales were input into mixed multi-level models to predict 12 aspects of the way students communicated in their course-based collaborative discussions of business cases. Results based on a sample of 1565 posts showed that students with weaker context-based orientations posted messages that showed greater levels of reasoning, hard evidence use, autonomous tone and linear argument structures. In addition, the local discussion group context moderated the relationship between students’ degree of collectivistic orientation and how they referred to and agreed with each other, as well as their expressions of social presence. Findings highlight the group/individual interplay in understanding relationships between cultural orientations and collaborative communication.","Made available in DSpace on 2017-06-19T08:58:04Z (GMT). No. of bitstreams: 1
24.pdf: 794310 bytes, checksum: 6c29dd0189793637f2b95331f1e4d271 (MD5)
  Previous issue date: 2017-07","Perera, N. & Wise, A. F. (2017). Beyond Demographic Boxes: Relationships Between Students’ Cultural Orientations and Collaborative Communication In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/227","https:dx.doi.org/10.22318/cscl2017.24","en","Philadelphia, PA: International Society of the Learning Sciences.","Beyond Demographic Boxes: Relationships Between Students’ Cultural Orientations and Collaborative Communication","Book chapter"
"f6f3b43d-169a-454b-9ba7-3bbd49a6279e","1/191",,"Yip, Jason||Windleharth, Travis||Lee, Jin Ha","2017-06-19T08:58:05Z","2017-06-19T10:50:27Z","2017-06-19T08:58:05Z","2017-06-19T10:50:27Z",,"2017-07","Finding and applying science practices in everyday contexts (scientizing) is a powerful way for people to engage in science learning. This paper examines how people collaboratively scientize through a massively multiplayer mobile game called Pokémon GO. For three months, we conducted observations of online communities around Pokémon GO and examined how crowdsourcing engagements in these communities can lead to science inquiry. We adhered to the standards of a comparative case study to examine three exploratory cases of scientizing in online discussion about Pokémon GO. These examples include crowdsourcing collaborations to compare multiple data sets, countering misinformation, and creating mapping sets. We demonstrate how aspects of these online engagements follow authentic and simple science inquiry. Furthermore, the implications of our research for informal science learning are especially meaningful for understanding how Pokémon GO can be used to motivate scientizing practices in families and children.","Made available in DSpace on 2017-06-19T08:58:05Z (GMT). No. of bitstreams: 1
25.pdf: 882900 bytes, checksum: 2c5463da4f8ce935ccf234fb50a1f2d2 (MD5)
  Previous issue date: 2017-07","Yip, J., Windleharth, T., & Lee, J. H. (2017). Collaborative Scientizing in Pokémon GO Online Communities In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/228","https:dx.doi.org/10.22318/cscl2017.25","en","Philadelphia, PA: International Society of the Learning Sciences.","Collaborative Scientizing in Pokémon GO Online Communities","Book chapter"
"f5e6f287-6a5e-4af0-8a11-0158c921bb5a","1/191",,"Davis, Richard Lee||Schneider, Bertrand||Blikstein, Paulo","2017-06-19T08:58:05Z","2017-06-19T10:50:27Z","2017-06-19T08:58:05Z","2017-06-19T10:50:27Z",,"2017-07","The contribution of this paper is twofold: we introduce a new kind of assessment developed to capture students’ learning in makerspaces, and we present a new perspective on how participating in a maker workshop impacts students. As opposed to traditional pen and paper tests, we designed a series of hands-on task that participants complete before and after a maker workshop. In this paper, we contrast high-school students’ performance with experts (graduate students in mechanical engineering) and found evidence that the students’ behavior became more similar to experts’ after participating in a maker workshop. For the scope of this paper, we focus on a single task and describe in detail our coding scheme and analyses. Additionally, we show how a combination of qualitative and computational analysis helped us develop metrics to compare novices’ and experts’ performances. We conclude by discussing the potential of this type of assessment for supporting students’ learning in makerspaces. \","Made available in DSpace on 2017-06-19T08:58:05Z (GMT). No. of bitstreams: 1
26.pdf: 1358693 bytes, checksum: 9d54f31618ea694530d667d4aee5cd74 (MD5)
  Previous issue date: 2017-07","Davis, R. L., Schneider, B., & Blikstein, P. (2017). Making the Invisible Visible: A New Method for Capturing Student Development in Makerspaces In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/229","https:dx.doi.org/10.22318/cscl2017.26","en","Philadelphia, PA: International Society of the Learning Sciences.","Making the Invisible Visible: A New Method for Capturing Student Development in Makerspaces","Book chapter"
"650ce075-c4b8-4084-8d97-667fa46aeb35","1/191",,"Sharma, Kshitij||Leftheriotis, Ioannis||Noor, Jama||Giannakos, Michail","2017-06-19T08:58:06Z","2017-06-19T10:50:27Z","2017-06-19T08:58:06Z","2017-06-19T10:50:27Z",,"2017-07","Interactive displays are increasingly employed in informal learning environments as a technology for enhancing students’ learning and engagement. Interactive displays allow students to collaborate and interact with the content in a natural and engaging manner. Despite the increased prevalence of interactive displays for learning, we know very little about how students collaborate in such settings and how this collaboration influences their performance. In this dual eye-tracking study, with 36 participants, a two-staged within-group experiment was conducted to investigate students’ collaboration and learning gains in an interactive display. The results show that collaboratively, pairs who have high gaze similarity have high learning outcomes. Individually, participants spending high proportions of time in acquiring the complementary information from images and textual parts of the learning material attain high learning outcomes. We show that the gaze is an effective proxy to cognitive mechanisms underlying collaboration not only in formal settings but also in informal learning scenarios.","Made available in DSpace on 2017-06-19T08:58:06Z (GMT). No. of bitstreams: 1
27.pdf: 992739 bytes, checksum: a8c350d005a08c3ed3c2ebf7e04b423d (MD5)
  Previous issue date: 2017-07","Sharma, K., Leftheriotis, I., Noor, J., & Giannakos, M. (2017). Dual Gaze as a Proxy for Collaboration in Informal Learning In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/230","https:dx.doi.org/10.22318/cscl2017.27","en","Philadelphia, PA: International Society of the Learning Sciences.","Dual Gaze as a Proxy for Collaboration in Informal Learning","Book chapter"
"e6da9249-82d4-42a3-8327-cbd3006ff891","1/191",,"Dornfeld, Catherine||Zhao, Naxin||Puntambekar, Sadhana","2017-06-19T08:58:07Z","2017-06-19T10:50:27Z","2017-06-19T08:58:07Z","2017-06-19T10:50:27Z",,"2017-07","Learning processes that unfold during small-group collaboration may impact conceptual outcomes for individual students. To study how learning processes unfolded for eighth grade students collaborating in an e-textbook research activity, we analyzed data sources at individual and group levels using multiple methods, including nonparametric tests, text mining, Markov modeling, and quantitative discourse analysis. Individual measures revealed learning gains on content tests and documentation of shared ideas during collaboration. Group measures revealed increased conceptual discourse over time and streamlining of the research process. Measures at each level indicated distinct paths of inquiry for students and groups; however, these differences were not associated with negative conceptual outcomes. These findings have implications for how we understand how collaborative learning processes unfold, especially between the individual and the group, and how we design support for collaboration and knowledge sharing.","Made available in DSpace on 2017-06-19T08:58:07Z (GMT). No. of bitstreams: 1
28.pdf: 885240 bytes, checksum: 4cef4b0501ae620443d1069129668e08 (MD5)
  Previous issue date: 2017-07","Dornfeld, C., Zhao, N., & Puntambekar, S. (2017). A Mixed-Methods Approach for Studying Collaborative Learning Processes at Individual and Group Levels In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/231","https:dx.doi.org/10.22318/cscl2017.28","en","Philadelphia, PA: International Society of the Learning Sciences.","A Mixed-Methods Approach for Studying Collaborative Learning Processes at Individual and Group Levels","Book chapter"
"8adbac55-22e0-4454-8234-cdf8a147dbc0","1/191",,"Park, Miyoung||Anderson, Emma||Yoon, Susan","2017-06-19T08:58:08Z","2017-06-19T10:50:27Z","2017-06-19T08:58:08Z","2017-06-19T10:50:27Z",,"2017-07","The Next Generation Science Standards (NGSS) calls for greater coherence in how science is taught and learned in K-12 classrooms. Research on biology classrooms has shown that different units are often taught in a disconnected way, with little focus on unifying themes (e.g., systems) that connect various concepts together in the study of biology. In this study, we hypothesized that a curricular model based on scientific practices and agent-based simulations to teach biology through a complex systems lens would support students’ coherent understanding of biology. We investigated the extent to which and ways our curriculum supported students’ biology coherence. Units covered topics of diffusion, ecology, enzymes, evolution, genetics, and modeling. Fifty-four students were randomly selected for focus group interviews from a larger study of 463 students. Findings provide promising evidence that students developed a coherent understanding of biology.","Made available in DSpace on 2017-06-19T08:58:08Z (GMT). No. of bitstreams: 1
29.pdf: 1012131 bytes, checksum: dd73ac60d4ce5fda73c751052ecb446a (MD5)
  Previous issue date: 2017-07","Park, M., Anderson, E., & Yoon, S. (2017). Learning Biology Coherently Through Complex Systems, Scientific Practices, and Agent-Based Simulations In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/232","https:dx.doi.org/10.22318/cscl2017.29","en","Philadelphia, PA: International Society of the Learning Sciences.","Learning Biology Coherently Through Complex Systems, Scientific Practices, and Agent-Based Simulations","Book chapter"
"4be4a0b7-2430-4598-aaee-14124ee8e321","1/191",,"Rodríguez, Fernando J.||Price, Kimberly Michelle||Boyer, Kristy Elizabeth","2017-06-19T08:58:08Z","2017-06-19T10:50:27Z","2017-06-19T08:58:08Z","2017-06-19T10:50:27Z",,"2017-07","To support learners during collaborative problem solving, developing a deeper understanding of collaborative dialogue is essential. This paper focuses on one important aspect of collaborative dialogue: expressions of uncertainty. In a study of undergraduate novice computer science students working in pairs, we observed that the students who produced the lowest quality solutions expressed uncertainty more often than those who produced middle-quality solutions. Perhaps surprisingly, pairs with the highest quality solutions also expressed more uncertainty than the middle performers. Examining the ways in which students expressed and then followed up on uncertainty revealed that higher-performing pairs utilized emerging learning opportunities when uncertainty was expressed, and remained focused on one task at a time. In contrast, the lower-performing pairs often did not resolve their uncertainty before moving on, attempting to work with multiple incomplete pieces of the solution simultaneously. These findings provide insight into how best to support collaborative learning during uncertainty.","Made available in DSpace on 2017-06-19T08:58:08Z (GMT). No. of bitstreams: 1
30.pdf: 821468 bytes, checksum: cdcbfafb2ea95b4c1995583c73753cf4 (MD5)
  Previous issue date: 2017-07","Rodríguez, F. J., Price, K. M., & Boyer, K. E. (2017). Expressing and Addressing Uncertainty: A Study of Collaborative Problem-Solving Dialogues In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/233","https:dx.doi.org/10.22318/cscl2017.30","en","Philadelphia, PA: International Society of the Learning Sciences.","Expressing and Addressing Uncertainty: A Study of Collaborative Problem-Solving Dialogues","Book chapter"
"08009fc2-e80c-4618-a299-4e6fb9b5a016","1/191",,"Csanadi, Andras||Eagan, Brendan||Shaffer, David||Kollar, Ingo||Fischer, Frank","2017-06-19T08:58:09Z","2017-06-19T10:50:27Z","2017-06-19T08:58:09Z","2017-06-19T10:50:27Z",,"2017-07","When assessing scientific reasoning both (1) modeling connections in the discourse and (2) doing so at an appropriate grain size can be challenging for researchers. Our study suggests combining a novel theoretical (Fischer et al., 2014) and a novel methodological (Shaffer et al., 2006) framework to respond to these challenges by detecting epistemic networks of scientific reasoning processes in the context of collaborative vs individual problem solving of pre-service teachers. We investigated (1) whether the combination of these frameworks can be fruitfully applied to model scientific reasoning processes and (2) what unit of analysis researchers or instructors should choose to answer questions of interest. One novel aspect of our study is that we compared epistemic networks in case of collaborative vs individual reasoning processes. Our results show that (1) epistemic networks of scientific reasoning can reliably capture reasoning processes when comparing collaborative vs individual reasoning; and (2) propositional and potentially larger units might be considered as “optimal” units of analysis to detect such differences.","Made available in DSpace on 2017-06-19T08:58:09Z (GMT). No. of bitstreams: 1
31.pdf: 795963 bytes, checksum: ad8eb0f25e8827901451127109cee8f6 (MD5)
  Previous issue date: 2017-07","Csanadi, A., Eagan, B., Shaffer, D., Kollar, I., & Fischer, F. (2017). Collaborative and Individual Scientific Reasoning of Pre-Service Teachers: New Insights Through Epistemic Network Analysis (ENA) In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/234","https:dx.doi.org/10.22318/cscl2017.31","en","Philadelphia, PA: International Society of the Learning Sciences.","Collaborative and Individual Scientific Reasoning of Pre-Service Teachers: New Insights Through Epistemic Network Analysis (ENA)","Book chapter"
"f7fc7bad-0642-452d-81a0-4aa0b4c3c092","1/191",,"Gutu, Gabriel||Dascalu, Mihai||Rebedea, Traian||Trausan-Matu, Stefan","2017-06-19T08:58:10Z","2017-06-19T10:50:27Z","2017-06-19T08:58:10Z","2017-06-19T10:50:27Z",,"2017-07","The goal of our research is to compare novel semantic techniques for identifying implicit links between utterances in multi-participant CSCL chat conversations. Cohesion, reflected by the strength of the semantic relations behind the automatically identified links, is assessed using WordNet-based semantic distances, as well as unsupervised semantic models, i.e. Latent Semantic Analysis (LSA) and Latent Dirichlet Allocation (LDA). The analysis is built on top of the ReaderBench framework and multiple identification heuristics were compared, including: semantic cohesion metrics, normalized cohesion measures and Mihalcea’s formula. A corpus of 55 conversations in which participants used explicit links between utterances where they considered necessary for clarity was used for validation. Our study represents an in-depth analysis of multiple methods used to identify implicit links and reveals the accuracy of each technique in terms of capturing the explicit references made by users. Statistical similarity measures ensured the best overall identification accuracy when using Mihalcea’s formula, while WordNet-based techniques provided best results for un-normalized similarity scores applied on a window of 5 utterances and a time frame of 1 minute.","Made available in DSpace on 2017-06-19T08:58:10Z (GMT). No. of bitstreams: 1
32.pdf: 916462 bytes, checksum: eea1df6719508cde0c072459e138a016 (MD5)
  Previous issue date: 2017-07","Gutu, G., Dascalu, M., Rebedea, T., & Trausan-Matu, S. (2017). Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations? In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/235","https:dx.doi.org/10.22318/cscl2017.32","en","Philadelphia, PA: International Society of the Learning Sciences.","Time and Semantic Similarity – What is the Best Alternative to Capture Implicit Links in CSCL Conversations?","Book chapter"
"7c77e125-550c-4926-8dcd-7f29b1c939a0","1/191",,"Lund, Kristine||Quignard, Matthieu","2017-06-19T08:58:11Z","2017-06-19T10:50:27Z","2017-06-19T08:58:11Z","2017-06-19T10:50:27Z",,"2017-07","In this article, we argue that researchers in the hypothetico-deductive tradition expose themselves to dangers when they first make assumptions about theoretical constructs and second, when they gather data specifically in order to test the predictions arising from hypotheses about these constructs. We review our own research in computer supported collaborative learning and in computer supported collaborative work on argumentation and cognition to show ways to partially surmount these dangers while raising new methodological concerns. We conclude by underlining the importance of the role of theory and the importance of reflecting on these issues, especially in a multidisciplinary community such as the learning sciences.","Made available in DSpace on 2017-06-19T08:58:11Z (GMT). No. of bitstreams: 1
33.pdf: 776407 bytes, checksum: 53c7ef165b91c8799da15ea8d371c616 (MD5)
  Previous issue date: 2017-07","Lund, K. & Quignard, M. (2017). The Dangers of Assuming Before Analysis: Three Case Studies of Argumentation and Cognition In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/236","https:dx.doi.org/10.22318/cscl2017.33","en","Philadelphia, PA: International Society of the Learning Sciences.","The Dangers of Assuming Before Analysis: Three Case Studies of Argumentation and Cognition","Book chapter"
