id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"9b793904-27cd-43d9-9914-b8f3e10351ad","1/386","Puhl, Thomas||Tsovaltzi, Dimitra||Weinberger, Armin","2017-06-19T12:22:18Z","2017-06-19T14:15:51Z","2017-06-19T12:22:18Z","2017-06-19T14:15:51Z","2015-07","Social networking sites pose a new arena for argumentative practices and may provide an opportunity to facilitate, and understand argumentative processes in large scale over longer periods of time. Through apps, group awareness tools and argumentation scripts can be implemented in social networking sites, to provide additional, graphically visualized information, and prompt learners to formulate or review sound arguments. This 2×2 field study (N=105) examines how Facebook can be harnessed for argumentative learning through group awareness tools and argumentation scripts. We measure domain-specific knowledge outcomes, the process of argumentative knowledge construction and attitude change. The results show a main effect for both conditions on domain-specific knowledge and argumentative knowledge construction, but no difference to the control group on attitude change. The epistemic quality and formal quality increased for the groups with argumentation script. All observed changes become substantial after the fourth week of interactions.","Made available in DSpace on 2017-06-19T12:22:18Z (GMT). No. of bitstreams: 1
167.pdf: 978467 bytes, checksum: fd43357104a059ce15b16b5e3999ba91 (MD5)
  Previous issue date: 2015-07","Puhl, T., Tsovaltzi, D., & Weinberger, A. (2015). A Long-Term View on Learning to Argue in Facebook: The Effects of Group Awareness Tools and Argumentation Scripts In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/397","https://doi.dx.org/10.22318/cscl2015.167","en","International Society of the Learning Sciences, Inc. [ISLS].","A Long-Term View on Learning to Argue in Facebook: The Effects of Group Awareness Tools and Argumentation Scripts","Book chapter"
"ee20509c-b022-41e4-957d-ea5942cd4bd2","1/386","Rossitto, Chiara||Hernwall, Patrik||Collin, Jonas","2017-06-19T12:22:19Z","2017-06-19T14:15:51Z","2017-06-19T12:22:19Z","2017-06-19T14:15:51Z","2015-07","This article presents the results of a qualitative study in which the challenges of adopting and adapting digital media to the context of higher education were investigated. A workshop attended by university teachers and professional producers of educational video material was organized. The analysis draws attention to issues concerning the quality of digital media, the development of the professional skills required to produce and use them, and the orchestration of learning activities centered on such learning resources. The paper argues that understanding the challenges around the appropriation of digital media in educational settings encompasses the social and contextual aspects of the settings in which technology is to be used, and not merely the pedagogical concerns underlying its usage.","Made available in DSpace on 2017-06-19T12:22:19Z (GMT). No. of bitstreams: 1
169.pdf: 259176 bytes, checksum: 54fdb656c411aa5c37fd98d11f85b6b2 (MD5)
  Previous issue date: 2015-07","Rossitto, C., Hernwall, P., & Collin, J. (2015). Beyond Pedagogical Challenges: Addressing the Social Aspects around the Use of Digital Resources in University Education In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/398","https://doi.dx.org/10.22318/cscl2015.169","en","International Society of the Learning Sciences, Inc. [ISLS].","Beyond Pedagogical Challenges: Addressing the Social Aspects around the Use of Digital Resources in University Education","Book chapter"
"804704fc-6c99-48fb-be5f-eaa8f606f391","1/386","Khoo, Michael||Stahl, Gerry","2017-06-19T12:22:19Z","2017-06-19T14:15:51Z","2017-06-19T12:22:19Z","2017-06-19T14:15:51Z","2015-07","This paper describes a formative evaluation of the Virtual Math Teams (VMT) Project as it adopts the GeoGebra dynamic-mathematics application. The project team is considered as a Community of Practice, which communicates with student users through boundary objects. An ethnographic action research approach is used to analyze three sources of data: VMT user manuals; screenshots of tool interfaces and assignments; and logs of student chat sessions addressing those assignments. The analysis focuses on how the topic of ‘construction’ is articulated in each data set. The results show that the team understands ‘construction’ in terms of a complex web of knowledge of dynamic geometry, while the students develop their own emergent notions of ‘constructing’ from the boundary objects produced by the team. Recommendations for boundary object design are briefly considered.","Made available in DSpace on 2017-06-19T12:22:19Z (GMT). No. of bitstreams: 1
171.pdf: 565648 bytes, checksum: cb1b1d79af525dd770c1b7072a64804c (MD5)
  Previous issue date: 2015-07","Khoo, M. & Stahl, G. (2015). Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/399","https://doi.dx.org/10.22318/cscl2015.171","en","International Society of the Learning Sciences, Inc. [ISLS].","Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project","Book chapter"
"ccaa6fe2-e7df-44d6-a212-5aa143e05414","1/386","Schneider, Bertrand||Blikstein, Paulo","2017-06-19T12:22:20Z","2017-06-19T14:15:51Z","2017-06-19T12:22:20Z","2017-06-19T14:15:51Z","2015-07","In this paper we describe an experiment that compared the use of a Tangible User Interface in a constructivist fashion with a traditional learning activity. We carried out an experiment (N=40) with a 2x2 design: the first factor compared traditional instruction (“Tell & Practice”) with a constructivist activity (using the Preparation for Future learning framework; PFL). The second factor contrasted state-of-the-art PFL learning activity (i.e., students studying Contrasting Cases) with an interactive tabletop featuring digitally-enhanced manipulatives. In agreement with prior work, we found that students who followed the PFL activity achieved significantly higher learning gains compared to their peers who followed a traditional “Tell & Practice” instruction (large effect size). Additionally, a similar effect was found in favor of the interactive tabletop compared to the Contrasting Cases (small to moderate effect size). Finally, we looked at four predictors to explain those results (students’ endurability, involvement, their curiosity, and the quality of their mental models). We found those variables to predict more than half of the variance (R2 = .58) of students’ learning gains. We discuss implications for designing constructivist activities using new computer interfaces.","Made available in DSpace on 2017-06-19T12:22:20Z (GMT). No. of bitstreams: 1
172.pdf: 1176367 bytes, checksum: 47f2ca879acd80f577f5079613e5d9cf (MD5)
  Previous issue date: 2015-07","Schneider, B. & Blikstein, P. (2015). Comparing the Benefits of a Tangible User Interface and Contrasting Cases as a Preparation for Future Learning In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/400","https://doi.dx.org/10.22318/cscl2015.172","en","International Society of the Learning Sciences, Inc. [ISLS].","Comparing the Benefits of a Tangible User Interface and Contrasting Cases as a Preparation for Future Learning","Book chapter"
"8a3cac75-cb1e-43f5-9bf7-16c405cf7341","1/386","Yoon, Susan A.||Koehler-Yom, Jessica||Anderson, Emma||Oztok, Murat||Klopfer, Eric||Schoenfeld, Ilana||Wendel, Daniel||Sheldon, Josh||Scheintaub, Hal","2017-06-19T12:22:21Z","2017-06-19T14:15:51Z","2017-06-19T12:22:21Z","2017-06-19T14:15:51Z","2015-07","This paper presents a curriculum intervention intentionally designed to align with Next Generation Science Standards in the high-school biology classroom. The project emphasizes learning about complex systems through an agent-based modeling tool called StarLogo Nova. Five curricular units have been developed on the topics of enzymes, ecology, protein synthesis, gene regulation, and sugar transport. In this exploratory study we were interested in understanding the extent to which students demonstrated understanding and skills in NGSS areas as they were designed. Evidence is gleaned from classroom observations and interviews with 50 students selected from the larger population of 352 students who worked with project resources during the 2013-2014 school year. Findings revealed that students demonstrated understanding and skills in all NGSS scientific practices and crosscutting themes particularly in the areas of developing and using models, analyzing and interpreting data, cause and effect, and systems and system models.","Made available in DSpace on 2017-06-19T12:22:21Z (GMT). No. of bitstreams: 1
176.pdf: 1292098 bytes, checksum: ca1c4b600ec7ffa391ee36d0315778e0 (MD5)
  Previous issue date: 2015-07","Yoon, S. A., Koehler-Yom, J., Anderson, E., Oztok, M., Klopfer, E., Schoenfeld, I., Wendel, D., Sheldon, J., & Scheintaub, H. (2015). Impacts on Student Understanding of Scientific Practices and Crosscutting Themes through an NGSS–Designed Computer-Supported Curriculum and Instruction Project In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/401","https://doi.dx.org/10.22318/cscl2015.176","en","International Society of the Learning Sciences, Inc. [ISLS].","Impacts on Student Understanding of Scientific Practices and Crosscutting Themes through an NGSS–Designed Computer-Supported Curriculum and Instruction Project","Book chapter"
"07dd3fa8-db09-47ef-ad08-c90ad6497b29","1/386","Matuk, Camillia||Linn, Marcia C.","2017-06-19T12:22:21Z","2017-06-19T14:15:51Z","2017-06-19T12:22:21Z","2017-06-19T14:15:51Z","2015-07","Public idea repositories can facilitate beneficial interactions among students. They moreover offer contexts for developing inquiry and literacy skills, as they position students as writers, and not just reviewers of science. Access to peers’ ideas can diversify students’ thinking, but also reinforce existing understanding. We investigate the real and perceived impacts of different prompts for students’ use of peers’ ideas. 144 middle school students used an online tool to exchange ideas during a science inquiry unit. Students prompted to seek ideas different from their own perceived their peers as having greater impact on their thinking than students prompted to seek ideas that reinforced their own. Although students’ revisions after exchanging ideas showed no actual change, students who diversified their ideas later showed significantly greater pre to post test gains. These findings suggest ways that technologies can be designed to best support students in taking advantage of peers as learning resources.","Made available in DSpace on 2017-06-19T12:22:21Z (GMT). No. of bitstreams: 1
178.pdf: 593551 bytes, checksum: 70fd93d3a81b519550710e5b0e7502c9 (MD5)
  Previous issue date: 2015-07","Matuk, C. & Linn, M. C. (2015). Examining the Real and Perceived Impacts of a Public Idea Repository on Literacy and Science Inquiry In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/402","https://doi.dx.org/10.22318/cscl2015.178","en","International Society of the Learning Sciences, Inc. [ISLS].","Examining the Real and Perceived Impacts of a Public Idea Repository on Literacy and Science Inquiry","Book chapter"
"dd0cce7a-5c0a-47fa-a27d-8bbdc822937e","1/386","Schneider, Bertrand||Sharma, Kshitij||Cuendet, Sébastien||Zufferey, Guillaume||Dillenbourg, Pierre||Pea, Roy D.","2017-06-19T12:22:22Z","2017-06-19T14:15:51Z","2017-06-19T12:22:22Z","2017-06-19T14:15:51Z","2015-07","We report results from a dual eye-tracking study around a Tangible User Interface (TUI). Participants (N=54) worked in groups of two and solved optimization problems on the TinkerTable, a TUI designed for students in logistics. The TinkerTable features tangible shelves that students can manipulate to build and optimize the layout of a warehouse while the system provides feedback with a projector above the table. Using mobile eye-trackers, we examined participants’ visual coordination when solving those problems. We describe two contributions to the CSCL community: first, we propose a methodology for synchronizing two eye-tracking goggles and computing measures of joint visual attention (JVA) in a co-located setting. Second, we report preliminary findings suggesting that participants were more likely to have moments of joint attention when looking at 3D, realistic objects compared to 2D, abstract ones. JVA was also found to be a significant predictor of students’ learning gains and performance during the optimization tasks. We discuss implications of these findings for supporting interactions around a TUI.","Made available in DSpace on 2017-06-19T12:22:22Z (GMT). No. of bitstreams: 1
182.pdf: 779796 bytes, checksum: eb283140298a3d2f9013d1af45c04732 (MD5)
  Previous issue date: 2015-07","Schneider, B., Sharma, K., Cuendet, S., Zufferey, G., Dillenbourg, P., & Pea, R. D. (2015). 3D Tangibles Facilitate Joint Visual Attention in Dyads In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/403","https://doi.dx.org/10.22318/cscl2015.182","en","International Society of the Learning Sciences, Inc. [ISLS].","3D Tangibles Facilitate Joint Visual Attention in Dyads","Book chapter"
"e2030f84-1d3e-4ca6-a674-40cc5256ab76","1/386","Zhang, Jianwei||Chen, Mei-Hwa||Tao, Dan||Sun, Yanqing||Lee, Jiyeon||Judson, Darlene","2017-06-19T12:22:22Z","2017-06-19T14:15:51Z","2017-06-19T12:22:22Z","2017-06-19T14:15:51Z","2015-07","This study was conducted in two Grade 5/6 classrooms that studied electricity over a three-month period using Knowledge Forum. Classroom A used Idea Thread Mapper (ITM)—a timeline-based collective discourse mapping tool—to engage in ongoing metadiscourse to review collective advances and gaps. Classroom B did not engage in this reflective practice until near the end of the inquiry. The results show that members of class A had more comprehensive and coherent awareness of the various inquiry themes discussed by their community focusing on deep conceptualization of electricity. Informed by the reflective awareness, classroom A also engaged in more active and connected online discourse to address deepening issues and develop coherent explanations across different lines of inquiry.","Made available in DSpace on 2017-06-19T12:22:22Z (GMT). No. of bitstreams: 1
185.pdf: 307108 bytes, checksum: e3db39f5175d65e47e227558a4a3bcd6 (MD5)
  Previous issue date: 2015-07","Zhang, J., Chen, M., Tao, D., Sun, Y., Lee, J., & Judson, D. (2015). Fostering Sustained Knowledge Building through Metadiscourse Aided by the Idea Thread Mapper In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/404","https://doi.dx.org/10.22318/cscl2015.185","en","International Society of the Learning Sciences, Inc. [ISLS].","Fostering Sustained Knowledge Building through Metadiscourse Aided by the Idea Thread Mapper","Book chapter"
"70500133-ec24-4c9f-897b-95d8680ec296","1/386","Martinez-Maldonado, Roberto||Goodyear, Peter||Dimitriadis, Yannis||Thompson, Kate||Carvalho, Lucila||Prieto, Luis P.||Parisio, Martin","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2015-07","This paper fuses research on CSCL and collaborative design for learning. It reports a study located in a novel multi-surface environment, configured to support small teams who are designing for other people’s learning. Despite growing awareness in the CSCL community of the importance of design in teachers’ work, there has been very little empirical research on how such design is carried out, or how design for CSCL can be supported and improved through the provision of better design tools and design methods. The paper offers an analysis of the work of four pairs of designers in our Multi-Surface Design Studio. These four dyads were completing a design task we set them, while simultaneously learning how to make good use of the various personal and shared digital tools, display surfaces and other resources in the studio. From observational and interview data, we show how collaborative design for learning needs to be understood as a complex, multiply-situated activity, in which design problem-solving, tools and space usage depend on the fluent deployment of intuitive knowledge about mutual awareness, shared perception, information persistence and movement.","Made available in DSpace on 2017-06-19T12:22:23Z (GMT). No. of bitstreams: 1
189.pdf: 682331 bytes, checksum: 7890b666989fdeba2e7855f3c357acd8 (MD5)
  Previous issue date: 2015-07","Martinez-Maldonado, R., Goodyear, P., Dimitriadis, Y., Thompson, K., Carvalho, L., Prieto, L. P., & Parisio, M. (2015). Learning about Collaborative Design for Learning in a Multi-Surface Design Studio In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/405","https://doi.dx.org/10.22318/cscl2015.189","en","International Society of the Learning Sciences, Inc. [ISLS].","Learning about Collaborative Design for Learning in a Multi-Surface Design Studio","Book chapter"
"1f001dc6-7910-4906-822f-689378ed87ef","1/386","Manske, Sven||Hecking, Tobias||Chounta, Irene-Angelica||Werneburg, Sören||Hoppe, H. Ulrich","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2015-07","There is an increasing interest in student-centered teaching methods with small group learning as an important ingredient. In this paper, we present a study in which the performance of heterogeneous and homogeneous learning groups has been compared in a technology-enhanced classroom setting in the area of STEM learning. The group formation was based on learning analytics results that were considered in a semi-automatic formation process. The analytic methods used incorporated different artefact-related characteristics, but also motivational features as input. We observed that the heterogeneous groups outperformed the homogeneous ones in different ways. The results of the study are analysed using quantitative and qualitative approaches on both the individual and the group level.","Made available in DSpace on 2017-06-19T12:22:23Z (GMT). No. of bitstreams: 1
191.pdf: 399902 bytes, checksum: f2bc65d55728a7934eb58ef6c8f3f8c3 (MD5)
  Previous issue date: 2015-07","Manske, S., Hecking, T., Chounta, I., Werneburg, S., & Hoppe, H. U. (2015). Using Differences to Make a Difference: A Study on Heterogeneity of Learning Groups In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/406","https://doi.dx.org/10.22318/cscl2015.191","en","International Society of the Learning Sciences, Inc. [ISLS].","Using Differences to Make a Difference: A Study on Heterogeneity of Learning Groups","Book chapter"
"463f6c1e-c258-4d57-8267-f80fcf679fa7","1/386","Yang, Yuqin||van Aalst, Jan","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2017-06-19T12:22:23Z","2017-06-19T14:15:51Z","2015-07","We provide a conceptual review of the research on assessment in technology-enhanced collaborative inquiry in K-14 education, published between 1994 and 2013. The 57 studies that satisfied our search criteria were coded using a framework that considered the nature of the assessment intervention, the purposes of the assessment intervention, and the role of technology in student learning. This allowed us to identify four types of assessment interventions. The findings indicated that only interventions in the immersion orientation seemed to help students learn how to learn. Such assessment practices enabled students to learn actively and to learn both disciplinary substance and metacognitive/regulative skills. However, relatively few studies clearly integrated assessment and learning. The main contributions of this study are the coding framework and the four patterns of assessment interventions. Together, they provide a new way of thinking about the design of practice. The review provides guidance for the shift of assessment practice to scaffold learning of this field.","Made available in DSpace on 2017-06-19T12:22:23Z (GMT). No. of bitstreams: 1
192.pdf: 815171 bytes, checksum: f60ffb7b75e1e81a508426a5d2130782 (MD5)
  Previous issue date: 2015-07","Yang, Y. & van Aalst, J. (2015). Assessment and Collaborative Inquiry: A Review of Assessment-Based Interventions in Technology-Enhanced K-14 Education In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/407","https://doi.dx.org/10.22318/cscl2015.192","en","International Society of the Learning Sciences, Inc. [ISLS].","Assessment and Collaborative Inquiry: A Review of Assessment-Based Interventions in Technology-Enhanced K-14 Education","Book chapter"
"6eeaff17-5231-43fa-906c-a2b198dfa158","1/386","Xie, Kui||Sun, Zhiru||Lu, Lin","2017-06-19T12:22:24Z","2017-06-19T14:15:51Z","2017-06-19T12:22:24Z","2017-06-19T14:15:51Z","2015-07","The study investigated the nature of leadership emergence in small group online collaborative activities. The study tested the effects of time, engagement, and self-perceived leadership on peer-nominated leadership. Results indicated that emergent leadership perceived by peers in a group not only required individuals’ active engagement and self-perception of their leadership role, but also required the leadership to be developed over time. High levels of perceived task leadership and active engagement would lead to more likelihood for individuals to be perceived by peers as emergent leaders in a group. Qualitative analysis revealed that quality of posts, active facilitation, quantity and diversity of posts, significant contribution, initiation of interaction, and motivating promotion were primary characteristics of emergent leaders.","Made available in DSpace on 2017-06-19T12:22:24Z (GMT). No. of bitstreams: 1
197.pdf: 299739 bytes, checksum: 53096a048a33de4229b4ca88a9625920 (MD5)
  Previous issue date: 2015-07","Xie, K., Sun, Z., & Lu, L. (2015). The Role of Time, Engagement, and Self-Perceived Leadership on Peer-Nominated Emergent Leadership in Small Group Online Collaborative Learning In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/408","https://doi.dx.org/10.22318/cscl2015.197","en","International Society of the Learning Sciences, Inc. [ISLS].","The Role of Time, Engagement, and Self-Perceived Leadership on Peer-Nominated Emergent Leadership in Small Group Online Collaborative Learning","Book chapter"
"a77a5bff-d82a-42e6-bafd-3b847d8e7ddd","1/386","Arastoopour, Golnaz||Shaffer, David Williamson","2017-06-19T12:22:25Z","2017-06-19T14:15:51Z","2017-06-19T12:22:25Z","2017-06-19T14:15:51Z","2015-07","This study uses the epistemographic method to examine how professionals link ways of doing, thinking, and knowing in an epistemic frame that guides their reflection-in-action, which can inform the design of professional computer supported collaborative learning (CSCL) environments. This study examines student engineers learning design in a co-op program at a manufacturing company to investigate how participant structures, activities, and pedagogies are connected to an epistemic understanding of the profession. The analysis describes the significant participant structures in the engineering co-op program and the pedagogical techniques that are used in these participant structures. The analysis suggests that participant structures and pedagogical techniques are both orchestrated by and orchestrate the development of one of the central epistemological features of collaborative engineering design. These results suggest that epistemographic analysis is a useful tool in the development and analysis of professional CSCL environments.","Made available in DSpace on 2017-06-19T12:22:25Z (GMT). No. of bitstreams: 1
204.pdf: 405901 bytes, checksum: d79274371334618fddc02f7892aa9f43 (MD5)
  Previous issue date: 2015-07","Arastoopour, G. & Shaffer, D. W. (2015). Epistemography and Professional CSCL Environment Design In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/409","https://doi.dx.org/10.22318/cscl2015.204","en","International Society of the Learning Sciences, Inc. [ISLS].","Epistemography and Professional CSCL Environment Design","Book chapter"
"d3b04a23-01ae-4202-9476-a42305b9d676","1/386","Prieto, Luis P.||Sharma, Kshitij||Wen, Yun||Dillenbourg, Pierre","2017-06-19T12:22:25Z","2017-06-19T14:15:51Z","2017-06-19T12:22:25Z","2017-06-19T14:15:51Z","2015-07","Teacher facilitation of CSCL activities is widely recognized as one of the main factors affecting student learning outcomes in formal face-to-face settings. However, the orchestration load that such facilitation represents for the teacher, within the constraints of an authentic classroom, remains under-researched. This paper presents a novel method to estimate the cognitive load of teachers during facilitation of CSCL sessions, using mobile eye-tracking techniques. Throughout three studies of increasing authenticity, we demonstrate the feasibility of this approach, and extract insights about classroom usability challenges in CSCL practice: the increased load of class-level facilitation, or the real-time monitoring of students’ progress. This new instrument in the CSCL researcher’s toolkit can help focus our attention in critical, fine-grained classroom usability episodes, to make more informed design decisions.","Made available in DSpace on 2017-06-19T12:22:25Z (GMT). No. of bitstreams: 1
206.pdf: 352829 bytes, checksum: 34c98238b3720f8ffd1e080d0a6c984f (MD5)
  Previous issue date: 2015-07","Prieto, L. P., Sharma, K., Wen, Y., & Dillenbourg, P. (2015). The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/410","https://doi.dx.org/10.22318/cscl2015.206","en","International Society of the Learning Sciences, Inc. [ISLS].","The Burden of Facilitating Collaboration: Towards Estimation of Teacher Orchestration Load using Eye-Tracking Measures","Book chapter"
"1d730222-c3ff-475c-8825-8a1a568f1c9f","1/386","Margulieux, Lauren E.||McCracken, W. Michael||Catrambone, Richard","2017-06-19T12:22:26Z","2017-06-19T14:15:51Z","2017-06-19T12:22:26Z","2017-06-19T14:15:51Z","2015-07","Over the past 15 years, courses that mix face-to-face and online instructional methods, such as blended, hybrid, and flipped courses, have gained both supporters and skeptics in higher education. Studies that compare mixed courses to face-to-face or online courses have conflicting results: some find improved learning outcomes and some find no significant differences. We contend that these conflicting results are due to inconsistent or vague definitions of hybrid, blended, and flipped. To address this problem, we use the definitions from a recently proposed taxonomy to reclassify studies in the literature.  After reclassification, analysis of this literature reveals two main themes that illuminate how mixed instructional methods affect learning outcomes. Courses that use mixed methods can either reduce time in class and maintain learning outcomes or maintain time in class and improve learning outcomes.","Made available in DSpace on 2017-06-19T12:22:26Z (GMT). No. of bitstreams: 1
209.pdf: 241852 bytes, checksum: 52b22fb17e7c7446767198c10e46c925 (MD5)
  Previous issue date: 2015-07","Margulieux, L. E., McCracken, W. M., & Catrambone, R. (2015). Mixing In-Class and Online Learning: Content Meta-Analysis of Outcomes for Hybrid, Blended, and Flipped Courses In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/411","https://doi.dx.org/10.22318/cscl2015.209","en","International Society of the Learning Sciences, Inc. [ISLS].","Mixing In-Class and Online Learning: Content Meta-Analysis of Outcomes for Hybrid, Blended, and Flipped Courses","Book chapter"
"39fb5e5d-e49f-4f0a-87ec-7f872429c019","1/386","Çakır, Murat Perit||Stahl, Gerry","2017-06-19T12:22:26Z","2017-06-19T14:15:51Z","2017-06-19T12:22:26Z","2017-06-19T14:15:51Z","2015-07","This paper focuses on the referential roles played by dragging moves on dynamic-geometry representations in a collaborative-geometry problem-solving context. Through an interaction analysis of chat excerpts where dragging is used by a team of students to explore the geometric properties of a given polygon, the paper investigates the role of dragging on the facilitation of joint mathematical meaning making online. Our qualitative findings suggest that the indexical properties of the dynamic constructions are specified and recalibrated through the coordination of dragging actions with textual chat, where the two types of actions mutually elaborate each other.","Made available in DSpace on 2017-06-19T12:22:26Z (GMT). No. of bitstreams: 1
217.pdf: 329701 bytes, checksum: 41872a69b9f7ae13ec605343e7af9b45 (MD5)
  Previous issue date: 2015-07","Çakır, M. P. & Stahl, G. (2015). Dragging as a Referential Resource for Mathematical Meaning Making in a Collaborative Dynamic-Geometry Environment In  Lindwall, O., Häkkinen, P., Koschman, T. Tchounikine, P.  Ludvigsen, S. (Eds.) (2015). Exploring the Material Conditions of Learning: The Computer Supported Collaborative Learning (CSCL) Conference 2015, Volume 1. Gothenburg, Sweden: The International Society of the Learning Sciences.","https://repository.isls.org/handle/1/412","https://doi.dx.org/10.22318/cscl2015.217","en","International Society of the Learning Sciences, Inc. [ISLS].","Dragging as a Referential Resource for Mathematical Meaning Making in a Collaborative Dynamic-Geometry Environment","Book chapter"
