id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"f897c507-9acd-453c-9f8f-452a4467c7ae","1/473",,"Tong, Yuyao||Chan, Carol||van Aalst, Jan","2018-11-04T22:39:18Z","2018-11-04T23:26:23Z","2018-11-04T22:39:18Z","2018-11-04T23:26:23Z",,"2018-07","This study investigates how an understanding of and engagement with productive discourse can be developed among low-achieving students in a knowledge building (KB) environment supported by Knowledge Forum®(KF). Participants were two classes of 9th Grade students in a Hong Kong secondary school. The design involves students engaging in productive discourse, talking about what constitute good discussion, and explicit reflection on their discourse using KB principles. Quantitative analysis shows that students improved more on their understanding of discourse than comparison student and engaged in discourse that become more productive over time. Qualitative analyses reveal how the low-achieving students engage in the classroom meta-talk to deepen their understanding of progressive views of discourse and knowledge building.","Made available in DSpace on 2018-11-04T22:39:18Z (GMT). No. of bitstreams: 1
192.pdf: 506354 bytes, checksum: c01fb8e3093afac7e437023a2edc70ca (MD5)
  Previous issue date: 2018-07","Tong, Y., Chan, C., & van Aalst, J. (2018). Developing Productive Discourse among Low Achievers in a Knowledge Building Environment. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/511","https://doi.dx.org/10.22318/cscl2018.879","en","International Society of the Learning Sciences, Inc. [ISLS].","Developing Productive Discourse among Low Achievers in a Knowledge Building Environment","Book chapter"
"05f1f66f-b00b-4fc8-8a91-63806966f405","1/473",,"Wakefield, Wendy||Jordan, Michelle E. Jordan||DeLaRosa, Mia","2018-11-04T22:39:19Z","2018-11-04T23:26:23Z","2018-11-04T22:39:19Z","2018-11-04T23:26:23Z",,"2018-07","This study reports on the design and enactment of a summer engineering research experience for high school students focused on increasing interest and knowledge and removing barriers to participation and preparedness for underrepresented students through expansive framing of program experiences and opportunities for consequential engagement. A cadre of twelve outgoing eighth-grade students drawn from one Title 1 district learning to participate in photovoltaics engineering research and collaboratively designing a community solar engineering project over a period of six full-days. These Youth Scholars were intentionally embedded within a larger cohort of summer research participants including undergraduates, teachers, and international graduate students. Though all participants were novice in solar energy engineering, all were positioned as both learner and contributor. This design-based research study addressed the question: What were the affordances and constraints of being positioned as a learner and a contributor in a diverse cohort of novice engineering researchers?","Made available in DSpace on 2018-11-04T22:39:19Z (GMT). No. of bitstreams: 1
193.pdf: 328080 bytes, checksum: a92b125467b93f8c94c94423b6a14ff8 (MD5)
  Previous issue date: 2018-07","Wakefield, W., Jordan, M. E., & DeLaRosa, M. (2018). “We Were on the Same Level”: Young Engineering Researchers Taking Up Agentive Positions in a Diverse Learning Community . In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/512","https://doi.dx.org/10.22318/cscl2018.887","en","International Society of the Learning Sciences, Inc. [ISLS].","“We Were on the Same Level”: Young Engineering Researchers Taking Up Agentive Positions in a Diverse Learning Community","Book chapter"
"1a31db74-af70-409a-9f17-25c51e1a68a1","1/473",,"Chan, Carol||Xu, Cindy||Lin, Feng","2018-11-04T22:39:19Z","2018-11-04T23:26:23Z","2018-11-04T22:39:19Z","2018-11-04T23:26:23Z",,"2018-07","This study examined how elementary-school students developed their epistemology of science in a knowledge-building environment that involves idea-driven discourse and reflective inquiry. Twenty-two Grade-4 students participated inquiring into a topic in earth science; they worked collectively on knowledge-building inquiry supported by Knowledge Forum®, a computer-supported collaborative learning environment. The key designs included students engaging in idea-driven discourse on Knowledge Forum augmented with epistemic talk and reflection, and linking the understanding of their own inquiry process with scientists’ inquiry. Results indicated that students changed towards more sophisticated views of science from concrete-absolutist to evolving views of science.  Analysis of classroom events illustrated how students reflected on their inquiry and KF discourse in relation to epistemic features of scientific practice, and developing the notions that they can be little scientists emulating the practice of scientists.  Implications of designing knowledge building enriched with explicit and collective reflection to promote epistemic change are discussed","Made available in DSpace on 2018-11-04T22:39:19Z (GMT). No. of bitstreams: 1
194.pdf: 351190 bytes, checksum: 195c0626bbdaae2f88c9e43af6ed1e01 (MD5)
  Previous issue date: 2018-07","Chan, C., Xu, C., & Lin, F. (2018). Knowledge Building Inquiry and Reflection in Developing Children's Epistemology of Science. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/513","https://doi.dx.org/10.22318/cscl2018.895","en","International Society of the Learning Sciences, Inc. [ISLS].","Knowledge Building Inquiry and Reflection in Developing Children's Epistemology of Science","Book chapter"
"46dd182b-ed31-44e4-93db-7345ae702ff3","1/473",,"Xie, Kui||Di Tosto, Gennaro||Lu, Lin","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z",,"2018-07","To help monitoring and controlling the latent social dynamics associated with leadership, we test a methodological approach that makes use of computational techniques to mine the content of online communications and analyze group structure to identify students who behave as leaders. The results allow us to quantify each individual's contribution and summarize their engagement in the form of a leadership index. The proposed methodology is fully automated and has the potential to be easily replicable. The summary offered by the leadership index is intended as actionable information that can guide just-in-time interventions to help sustain student engagement.","Made available in DSpace on 2018-11-04T22:39:20Z (GMT). No. of bitstreams: 1
195.pdf: 232881 bytes, checksum: 9eca2f32b92b763059e5caf75af0ef18 (MD5)
  Previous issue date: 2018-07","Xie, K., Di Tosto, G., & Lu, L. (2018). Building a Team Leadership Index Through Computational Methods. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/514","https://doi.dx.org/10.22318/cscl2018.905","en","International Society of the Learning Sciences, Inc. [ISLS].","Building a Team Leadership Index Through Computational Methods","Book chapter"
"99620843-6611-4920-9b27-13610f3f7f64","1/473",,"Barton, Angela Calabrese||Tan, Edna Tan","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z",,"2018-07","We investigated the ways in which youth makers from two low-income urban communities engaged in sustained STEM-rich, making towards making a difference in their communities. Drawing upon a mobilities of learning framework and four years of ethnographic data across two making spaces (41 youth maker projects), we found that as youth engaged with community across their making efforts, they foregrounded their relationality to communities in their design work, both within activities and across timescales. We also found that engaging making with community opened up new and different opportunities to co-make, as the youth drew on, and expanded their social networks. We discuss how these findings impact understanding of how a more equitable making culture can evolve, and its implications for how youth imagine their social futures in and through making.","Made available in DSpace on 2018-11-04T22:39:20Z (GMT). No. of bitstreams: 1
196.pdf: 244049 bytes, checksum: ba818f13ca5e7affa8a237b7c112dd9a (MD5)
  Previous issue date: 2018-07","Barton, A. C. & Tan, E. T. (2018).  Equity-oriented STEM-rich Making Among Youth From Historically Marginalized Communities. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/515","https://doi.dx.org/10.22318/cscl2018.909","en","International Society of the Learning Sciences, Inc. [ISLS].","Equity-oriented STEM-rich Making Among Youth From Historically Marginalized Communities","Book chapter"
"1c6f8d6a-02be-4210-9685-0ffb93941f70","1/473",,"Wang, Yu-Chi||Doll, Jenifer||Varma, Keisha","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z","2018-11-04T22:39:20Z","2018-11-04T23:26:23Z",,"2018-07","Though social and emotional learning (SEL) interventions successfully foster enhanced social, emotional, and academic outcomes, the research on engaging methods for teaching specific skills has been limited.  This study investigates the potential for modern board games to foster SEL competencies through Cooperative Learning Theory. Because cooperative modern board games combine motivating gameplay and designs that align with elements from Cooperative Learning Theory, they may enhance cooperative attitudes and perspective taking skills.  In this pre-test/post-test quasi-experiment, middle school students played either a cooperative or competitive board game.  Students who played and highly enjoyed the cooperative game showed significantly greater increases in perspective taking skills after gameplay (F=11.42, p=.001), suggesting that playing enjoyable cooperative modern board games may be associated with increased perspective taking skills.  Our findings suggest the need for further investigation into board games as a low-cost platform for students to practice SEL skills outside of the formal classroom environment.","Made available in DSpace on 2018-11-04T22:39:20Z (GMT). No. of bitstreams: 1
197.pdf: 244185 bytes, checksum: 143e2a41029575f6da21207ff47cd5da (MD5)
  Previous issue date: 2018-07","Wang, Y., Doll, J., & Varma, K. (2018). ""Your Turn!”: Playing Cooperative Modern Board Games to Promote Perspective Taking and Cooperative Attitudes. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/516","https://doi.dx.org/10.22318/cscl2018.913","en","International Society of the Learning Sciences, Inc. [ISLS].","""Your Turn!”: Playing Cooperative Modern Board Games to Promote Perspective Taking and Cooperative Attitudes","Book chapter"
"1a9bfe12-742c-4b03-87f6-ed28a72f877b","1/473",,"Bell, Amanda M","2018-11-04T22:39:21Z","2018-11-04T23:26:23Z","2018-11-04T22:39:21Z","2018-11-04T23:26:23Z",,"2018-07","Systems thinking (ST) is an important skill for making sense of the complex systems in our world. This design-based research study tested conjectures around students’ understanding of ST in elementary grades. We tested how students learn ST skills through designing and playing digital and board games. We looked for students to identify components of a system, describe interconnections, and explain how those interconnections affect the outcomes of the overall system. We discuss changes to our designs and conjectures over two large design cycles.  We hope findings from this study can inform research examining how games support the development of ST and other critical thinking skills.","Made available in DSpace on 2018-11-04T22:39:21Z (GMT). No. of bitstreams: 1
198.pdf: 235136 bytes, checksum: 665252e5b5835f08113fb09123c37019 (MD5)
  Previous issue date: 2018-07","Bell, A. M. (2018). Playing and Designing Games for Systems Thinking: A Design Based Research Project . In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/517","https://doi.dx.org/10.22318/cscl2018.917","en","International Society of the Learning Sciences, Inc. [ISLS].","Playing and Designing Games for Systems Thinking: A Design Based Research Project","Book chapter"
"d42fb48c-01d9-4144-9b8c-9f936670c33d","1/473",,"Halverson, Erica||Litts, Breanne K||Gravel, Brian","2018-11-04T22:39:21Z","2018-11-04T23:26:23Z","2018-11-04T22:39:21Z","2018-11-04T23:26:23Z",,"2018-07","This paper is a work-in-progress where we discuss the ways in which collaboration can be identified and understood in the context of maker-based activities. While the importance of collaboration is often identified as crucial to successful project-based learning activities, there is not much empirical work that describes: a) what these collaborations look like and b) what happens for learners as they engage in collaborative activities. Here, we draw on data from three different studies of maker-based activities to explore the following question: What forms of collaboration are made possible in maker activities? In asking how collaboration develops through making we shift from collaboration as a design feature of learning environments to both a process and an outcome of learning. We take up an emergent perspective on collaboration focusing on the collaborative interactions that occur naturalistically in maker activities.","Made available in DSpace on 2018-11-04T22:39:21Z (GMT). No. of bitstreams: 1
199.pdf: 276554 bytes, checksum: 0b8bdd3bc27b39d42659d5a9c2872b73 (MD5)
  Previous issue date: 2018-07","Halverson, E., Litts, B. K., & Gravel, B. (2018). Forms of Emergent Collaboration in Maker-Based Learning. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/518","https://doi.dx.org/10.22318/cscl2018.921","en","International Society of the Learning Sciences, Inc. [ISLS].","Forms of Emergent Collaboration in Maker-Based Learning","Book chapter"
"9f824705-7812-46af-b87c-124fe368dab0","1/473",,"Zivic, Aliza||Smith, John F||Reiser, Brian||Edwards, Kelsey||Novak, Michael||McGill, Tara","2018-11-04T22:39:21Z","2018-11-04T23:14:21Z","2018-11-04T22:39:21Z","2018-11-04T23:14:21Z",,"2018-07","A tension in designing classroom learning involves balancing the questions and interests of students with the goals of teachers and standards. One approach to navigating this tension in science classrooms is to simultaneously support and constrain students' questions about an observable natural phenomenon in the classroom and then take up those questions throughout a unit of instruction. Analyses of students' questions at the start of a middle school science unit and their responses to surveys throughout the unit suggest that students perceive that their questions are indeed driving learning, suggesting the promise of supporting students' epistemic agency through co-construction of questions, ideas, and investigations in storylines.","Made available in DSpace on 2018-11-04T22:39:21Z (GMT). No. of bitstreams: 1
2.pdf: 390437 bytes, checksum: 1c973aa1af367e697c12b8fecf0a21f8 (MD5)
  Previous issue date: 2018-07","Zivic, A., Smith, J. F., Reiser, B., Edwards, K., Novak, M., & McGill, T. (2018). Negotiating Epistemic Agency and Target Learning Goals: Supporting Coherence from the Students’ Perspective. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 1. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/519","https://doi.dx.org/10.22318/cscl2018.25","en","International Society of the Learning Sciences, Inc. [ISLS].","Negotiating Epistemic Agency and Target Learning Goals: Supporting Coherence from the Students’ Perspective","Book chapter"
"0b333677-95bf-43d5-944c-52591cbeaa54","1/473",,"Ramey, Kay E||Stevens, Reed||Uttal, David","2018-11-04T22:39:22Z","2018-11-04T23:14:21Z","2018-11-04T22:39:22Z","2018-11-04T23:14:21Z",,"2018-07","This study examines technology-enhanced STEAM learning among fifth and sixth grade students in one set of in-school makerspaces. It focuses on the learning of one set of meta-disciplinary skills, spatial skills. Prior research has shown these skills to be relevant for STEAM achievement, but they have been underemphasized in our schools and in the literature on learning through making. Informed by a distributed cognition perspective and using a combination of qualitative categorical coding and interaction analysis, this study provides a learning sciences approach to studying spatial thinking and learning.  Analyses show that during making activities students engaged in frequent and diverse spatial thinking with a variety of social and material resources and that the sociomaterial contexts of different making activities facilitated different types of spatial thinking. They also show that spatial thinking developed over time and led to problem-solving insights.","Made available in DSpace on 2018-11-04T22:39:22Z (GMT). No. of bitstreams: 1
20.pdf: 465988 bytes, checksum: 1034d407fb3ad1f160a213058b3780a0 (MD5)
  Previous issue date: 2018-07","Ramey, K. E., Stevens, R., & Uttal, D. (2018). STEAM Learning in an In-school Makerspace: The Role of Distributed Spatial Sensemaking. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 1. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/520","https://doi.dx.org/10.22318/cscl2018.168","en","International Society of the Learning Sciences, Inc. [ISLS].","STEAM Learning in an In-school Makerspace: The Role of Distributed Spatial Sensemaking","Book chapter"
"4a9ff4c6-aa9c-47d1-b8f3-62b8ee87dedc","1/473",,"Grover, Shuchi||Jackiw, Nicholas||Lundh, Patrik||Basu, Satabdi","2018-11-04T22:39:22Z","2018-11-04T23:26:23Z","2018-11-04T22:39:22Z","2018-11-04T23:26:23Z",,"2018-07","This paper describes the design of non-programming activities aimed at aiding early exploration of hard-to-learn introductory CS concepts (specifically, variables and loops) as well as accompanying bridging programming activities in Scratch. These interactive digital and unplugged activities draw on recent research in dynamic math representations. Empirical research that examines the use of these activities in diverse classrooms shows promise of our unique approach and also points to improvements for future iterations of this design research.","Made available in DSpace on 2018-11-04T22:39:22Z (GMT). No. of bitstreams: 1
200.pdf: 380760 bytes, checksum: ed549a8e3372a80775d42489bf45e5ff (MD5)
  Previous issue date: 2018-07","Grover, S., Jackiw, N., Lundh, P., & Basu, S. (2018). Combining Non-Programming Activities with Programming for Introducing Foundational Computing Concepts. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/521","https://doi.dx.org/10.22318/cscl2018.925","en","International Society of the Learning Sciences, Inc. [ISLS].","Combining Non-Programming Activities with Programming for Introducing Foundational Computing Concepts","Book chapter"
"be8ebc92-ec3a-45b5-93c5-daa6557b962e","1/473",,"Plummer, Julia||Ricketts, Amy","2018-11-04T22:39:22Z","2018-11-04T23:26:23Z","2018-11-04T22:39:22Z","2018-11-04T23:26:23Z",,"2018-07","Despite the importance reform efforts have placed on engaging students in science practices, limited research has considered the initial steps young children may take with evidence-based explanations and modeling practices. Following a theoretical perspective that science emerges as it is practiced, we analyzed video of astronomy programs for 3-to 5-year-old children in a museum setting. Findings suggest that explanations co-constructed by children ranged in sophistication. Children's use of modeling practices supported their development of evidence-based explanations. We also found that children often used gestures to develop and communicate their explanations. Our findings demonstrate the initial ways young children's co-constructed, evidence-based explanations emerge through interactions with educators, peers, and their physical environment.","Made available in DSpace on 2018-11-04T22:39:22Z (GMT). No. of bitstreams: 1
201.pdf: 225279 bytes, checksum: b39cc103ecf3443178a11eb3417b5c02 (MD5)
  Previous issue date: 2018-07","Plummer, J. & Ricketts, A. (2018). Preschool-Age Children Practicing Science: The Intersection of Explanations, Modeling, and Gesture Use. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/522","https://doi.dx.org/10.22318/cscl2018.929","en","International Society of the Learning Sciences, Inc. [ISLS].","Preschool-Age Children Practicing Science: The Intersection of Explanations, Modeling, and Gesture Use","Book chapter"
"b4b21015-f0fc-4840-bec8-74151856fd27","1/473",,"Joo, Hyun||Lee, Jinju||Kim, Dongsik","2018-11-04T22:39:23Z","2018-11-04T23:26:23Z","2018-11-04T22:39:23Z","2018-11-04T23:26:23Z",,"2018-07","This study explored the effects of the focus (inference or inference followed by integration) and assistance level (less vs. more) in self-explanation (“SE”) prompts on learning outcomes measured by procedural- and conceptual knowledge and whether these improvements persisted over time. A total of 129 South Korean students who enrolled in economic instruction were randomly assigned to one of four conditions: IF-LA, IT-LA, IF-MA and IT-MA. The results revealed that there was an interaction effect of the focus and level of assistance of SE prompts on delayed conceptual knowledge. Prompts that focused on inference followed by integration resulted in significantly higher immediate conceptual knowledge test scores than prompts that focused only on inference. These findings indicated that SE prompt must be designed considering these two factors according to target knowledge.","Made available in DSpace on 2018-11-04T22:39:23Z (GMT). No. of bitstreams: 1
202.pdf: 283308 bytes, checksum: 50d15649e4e42a12b86a754e6432876a (MD5)
  Previous issue date: 2018-07","Joo, H., Lee, J., & Kim, D. (2018). Dynamic Exploration on Self-explanation Prompts in Complex Tasks. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/523","https://doi.dx.org/10.22318/cscl2018.933","en","International Society of the Learning Sciences, Inc. [ISLS].","Dynamic Exploration on Self-explanation Prompts in Complex Tasks","Book chapter"
"fc1bd4fe-f740-46b2-b479-50d0c92f207e","1/473",,"Stieff, Mike||Scheiter, Katharina||Ainsworth, Shaaron||Bohrmann-Linde, Claudia||Schall, Max","2018-11-04T22:39:23Z","2018-11-04T23:26:23Z","2018-11-04T22:39:23Z","2018-11-04T23:26:23Z",,"2018-07","This paper examines the efficacy of drawing for supporting learning from digital media, such as dynamic visualizations. Extant research on the efficacy of drawing for promoting learning from dynamic visualizations is contradictory. The discrepancy in these findings has been attributed to the differences between drawing and dynamic visualizations. While dynamic visualizations emphasize spatiotemporal transformations, drawing emphasizes static spatiotemporal structures. Thus, drawing may impede learning from a dynamic visualization when the target learning objective relates to dynamism as it may bias the learner to focus on structure at the expense of transformation. Here, we present our developing findings that drawing provides an effective learning scaffold for learning from dynamic visualizations more so than self-explanation prompts, and that drawing biases learners to attend to fewer spatiotemporal structures.","Made available in DSpace on 2018-11-04T22:39:23Z (GMT). No. of bitstreams: 1
203.pdf: 274946 bytes, checksum: 18cecd856ba9a1ed84ac38a11fc709d5 (MD5)
  Previous issue date: 2018-07","Stieff, M., Scheiter, K., Ainsworth, S., Bohrmann-Linde, C., & Schall, M. (2018). Drawing for Learning from Dynamic Visualizations in Science. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/524","https://doi.dx.org/10.22318/cscl2018.937","en","International Society of the Learning Sciences, Inc. [ISLS].","Drawing for Learning from Dynamic Visualizations in Science","Book chapter"
"4b3f9204-7a6f-4c78-8e66-7d0e8203a6f7","1/473",,"Martinez-Maldonado, Roberto||Anderson, Theresa Dirndorfer||Feraud, Iván Silva||Buckingham-Shum, Simon","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z",,"2018-07","Although some computer-based systems exist to facilitate the management of capstone projects, it is not really clear how learners can be supported to reflect on the connection between their (past and ongoing) learning experiences, and the graduate attributes (GAs) they are intended to develop. This paper proposes a technological infrastructure, and the epistemic and social scaffolding, for students to collectively reflect on how each of their learning products generated across different units of study contribute to the development of their GAs, in light of a final capstone project. We illustrate the feasibility of our approach through the authentic deployment of the toolset in an immersive environment for supporting teams of final year students to reflect on their GAs development.","Made available in DSpace on 2018-11-04T22:39:24Z (GMT). No. of bitstreams: 1
204.pdf: 317285 bytes, checksum: b540604bf9e762be7c547f3454e9db40 (MD5)
  Previous issue date: 2018-07","Martinez-Maldonado, R., Anderson, T. D., Feraud, I. S., & Buckingham-Shum, S. (2018). Making Learning Journeys Visible: Towards Supporting Collective Reflection on Graduate Attributes . In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/525","https://doi.dx.org/10.22318/cscl2018.941","en","International Society of the Learning Sciences, Inc. [ISLS].","Making Learning Journeys Visible: Towards Supporting Collective Reflection on Graduate Attributes","Book chapter"
"dddeb19f-dd34-4c7e-b6b9-368f01d67685","1/473",,"Pedersen, Alex Young||Caviglia, Francesco","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z",,"2018-07","The idea of a team of researchers working at advancing knowledge represents a strong role model for STEM education. The article suggests that an alternative role model – a community of fellow citizens engaged in solving problems of how to better live together – can be an equally compelling model for the Humanities. Mode 1 knowledge building rooted in learning within the disciplines is compared with a mode 2 focusing on context-specific knowledge, transdisciplinarity and collaborative rationality as essential ingredients of a new role model for the humanities: The fellow citizen. Two cases – a collaborative investigation carried out by an ethics committee and a literature course in a conflict-ridden area – are presented as examples of the fellow citizen in action, which build on cultural humility as a key value and dialogic literacy as an overarching learning goal.","Made available in DSpace on 2018-11-04T22:39:24Z (GMT). No. of bitstreams: 1
205.pdf: 261072 bytes, checksum: fa364cb97f3561808c4e840d35f9d847 (MD5)
  Previous issue date: 2018-07","Pedersen, A. Y. & Caviglia, F. (2018). Researcher or Fellow Citizen? Looking for a Role Model in the Humanities . In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/526","https://doi.dx.org/10.22318/cscl2018.945","en","International Society of the Learning Sciences, Inc. [ISLS].","Researcher or Fellow Citizen? Looking for a Role Model in the Humanities","Book chapter"
"e499c8fc-524e-499b-a0cb-29b7c65f6ef9","1/473",,"Dubovi, Ilana||Levy, Sharona||Levy, Milana||Levin, Nehama - Levin||Dagan, Efrat","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z","2018-11-04T22:39:24Z","2018-11-04T23:26:23Z",,"2018-07","This paper seeks to support science learning within the health-related education, the diabetes education domain. With this aim, we evaluated the impact of deep biochemical understanding on behavioral patterns of young patients with type 1 diabetes. The findings propose, a strong significant correlation between youths causal biochemical understanding to their behavioral patterns of glucose self-regulation. Consequently, in order to promote this biochemical understanding, we introduce an agent-based learning environment (SimDCell) which supports exploration of glucose equilibrium interactions that facilitate relation and connection of the biochemical processes to youth with type 1 diabetes own body functioning and to their daily based medical decisions.","Made available in DSpace on 2018-11-04T22:39:24Z (GMT). No. of bitstreams: 1
206.pdf: 257557 bytes, checksum: 3896293a33e7f477b492cc3907203caf (MD5)
  Previous issue date: 2018-07","Dubovi, I., Levy, S., Levy, M., Levin, N. -., & Dagan, E. (2018). “But We Don’t Have Beta-Cells”: Agent-Based Models to Support Health Education. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/527","https://doi.dx.org/10.22318/cscl2018.949","en","International Society of the Learning Sciences, Inc. [ISLS].","“But We Don’t Have Beta-Cells”: Agent-Based Models to Support Health Education","Book chapter"
"8c7786c1-8b1b-4f8d-b143-79a70d2cad27","1/473",,"Ding, Lu||Adams, Joshua Adams||Stephens, Michelle D||Brownell, Sara||Chi, Michelene T. H.","2018-11-04T22:39:25Z","2018-11-04T23:26:23Z","2018-11-04T22:39:25Z","2018-11-04T23:26:23Z",,"2018-07","Previous laboratory studies have found that students learned significantly more from dialogue videos compared to monologue videos. However, these studies were conducted in laboratory conditions, which do not adequately reflect the characteristics of an authentic course environment. Therefore, we replicated the study in an actual blended biology course to test if the benefits of dialogue videos still remain. Contrary to laboratory studies, no significant difference was found in students' learning between the two groups. We then posited that the integrated content, chose of tutees, and students' preference to monologue videos may have caused the discrepancies in the findings. Relevant evidence was provided to support our hypotheses. Implications and limitations were also discussed.","Made available in DSpace on 2018-11-04T22:39:25Z (GMT). No. of bitstreams: 1
207.pdf: 238882 bytes, checksum: 3e9e63a7210d0033be1ca807dbd37bbc (MD5)
  Previous issue date: 2018-07","Ding, L., Adams, J. A., Stephens, M. D., Brownell, S., & Chi, M. T. (2018). Failure to Replicate Using Dialogue Videos in Learning: Lessons Learned from an Authentic Course. In Kay, J. and Luckin, R. (Eds.) Rethinking Learning in the Digital Age: Making the Learning Sciences Count, 13th International Conference of the Learning Sciences (ICLS) 2018, Volume 2. London, UK: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/528","https://doi.dx.org/10.22318/cscl2018.953","en","International Society of the Learning Sciences, Inc. [ISLS].","Failure to Replicate Using Dialogue Videos in Learning: Lessons Learned from an Authentic Course","Book chapter"
