id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"7a3f5f80-c641-406c-9497-bed48c5cac0b","1/98",,"Liu, Xinyang||Chen, Shu||Jin, Yinglian||Pei, Xinning||Zheng, Tainian||Xiao, Sihan","2017-05-27T14:30:06Z","2017-03-21T12:05:42Z","2017-05-27T14:30:06Z","2017-03-21T12:05:42Z",,"2016-07","Teachers constantly encounter various responses generated by students in the classroom. These responses, which can be regarded as instructional “resources” that have potential value for facilitating students’ deep learning, are not fully used in teachers’ everyday practice. By proposing the notion of “student-generated resources” (SGRs) and adopting a “resources use” rather than sociolinguistic perspective, this study investigates what SGRs are there in the classroom and how teachers process them. Based on classroom observations, we identify five types of SGRs. Following the “perceive–interpret–mobilize” processing flow, teachers demonstrate three processing results (utilize, feedback, and abandon). Further, we identify three approaches of teachers’ utilization of SGRs and five approaches of their feedback to SGRs. Our findings suggest that teachers tend to give feedback to SGRs rather than utilize them as resources. This study broadens theoretical landscape about classroom resources and helps teachers take full advantage of SGRs in empowering students’ learning.","Made available in DSpace on 2017-05-27T14:30:06Z (GMT). No. of bitstreams: 1
53.pdf: 426445 bytes, checksum: 5a9dffe691b9465859763b03884e94bd (MD5)
  Previous issue date: 2016-07","Liu, X., Chen, S., Jin, Y., Pei, X., Zheng, T., & Xiao, S. (2016). Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/142","https://dx.doi.org/10.22318/icls2016.53","en","Singapore: International Society of the Learning Sciences","Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms","Book chapter"
"f1152a9f-cdfb-43c2-98f8-234b1c195a89","1/98",,"Portolese, Alisha||Markauskaite, Lina||Lai, Polly K.||Jacobson, Michael J.","2017-05-27T14:30:06Z","2017-03-21T12:05:42Z","2017-05-27T14:30:06Z","2017-03-21T12:05:42Z",,"2016-07","When students learn science in a computer-supported, collaborative, delayed-instruction environment, how does understanding (and misunderstanding) emerge? Are there patterns in the pivotal moments when emerging understanding turns for the better or worse? While components such as modeling software, delayed instruction methods such as productive failure, and analogical-encoding methods such as contrasting cases have all been shown effective at supporting deep learning in science, little is known about the micro-level mechanisms explaining how and why students might be more or less successful when working in an environment combining all three. This paper details our refinements of an innovative method for unpacking the micro-level mechanisms contributing to turning points in the successes and failures in collaborative understanding when learning science with computer modeling. In unpacking our methodology, we discuss work including Sanderson and Fisher’s (1994) exploratory sequential data analysis (ESDA) guidelines and the productive multivocality project (Suthers, 2013) to frame our approach.","Made available in DSpace on 2017-05-27T14:30:06Z (GMT). No. of bitstreams: 1
54.pdf: 319322 bytes, checksum: 6acd71e9688c1832d179f3e22d5121c2 (MD5)
  Previous issue date: 2016-07","Portolese, A., Markauskaite, L., Lai, P. K., & Jacobson, M. J. (2016). Analyzing Patterns of Emerging Understanding and Misunderstanding in Collaborative Science Learning:  A Method for Unpacking Critical Turning Points In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/143","https://dx.doi.org/10.22318/icls2016.54","en","Singapore: International Society of the Learning Sciences","Analyzing Patterns of Emerging Understanding and Misunderstanding in Collaborative Science Learning:  A Method for Unpacking Critical Turning Points","Book chapter"
"d357622d-e99a-466d-92ba-13aeeb908495","1/98",,"Tan, Edna||Barton, Angela Calabrese","2017-05-27T14:30:07Z","2017-03-21T12:05:42Z","2017-05-27T14:30:07Z","2017-03-21T12:05:42Z",,"2016-07","In response to the vast inequities minoritized youth experience in STEM, we investigate how minoritized youth imagine and author pathways towards becoming in STEM. Drawing from social practice theory, identity and mobiliites of learning, we investigate, through critical longitudinal ethnography, how youth hack a pathway in and through STEM as they remix and repurpose tools, practices, relationships and artifact within and across the STEM-related worlds in their lives. We present one case study to articulate how youth engaged in pathhacking identity work to both gain access and transform both the process and outcomes of STEM participation in both informal programs and school science. The process, salient factors and implications of pathhacking identity work are discussed.","Made available in DSpace on 2017-05-27T14:30:07Z (GMT). No. of bitstreams: 1
55.pdf: 268362 bytes, checksum: 20af88c69d4e76090223c7bb24477d92 (MD5)
  Previous issue date: 2016-07","Tan, E. & Barton, A. C. (2016). Hacking a Path In and Through STEM: Unpacking the STEM Identity Work of Historically Underrepresented Youth in STEM In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/144","https://dx.doi.org/10.22318/icls2016.55","en","Singapore: International Society of the Learning Sciences","Hacking a Path In and Through STEM: Unpacking the STEM Identity Work of Historically Underrepresented Youth in STEM","Book chapter"
"f53a3f8b-974a-4dec-9110-ce8b57941a81","1/98",,"Collier, Wesley||Ruis, Andrew||Shaffer, David Williamson","2017-05-27T14:30:08Z","2017-03-21T12:05:42Z","2017-05-27T14:30:08Z","2017-03-21T12:05:42Z",,"2016-07","This paper examines techniques for modeling relationships among domain concepts and practices in discourse to assess learning in a CSCL environment. We compare two approaches: a traditional psychometric approach, which models the global correlation structure of student discourse markers across the learning intervention, and a model that accounts for the local correlation structure of discourse markers within activities. We investigate whether: (a) analysis of local correlation structure can identify significant differences between novices and relative experts; (b) these differences reflect meaningful differences the discourse; and (c) analysis of global correlation structure can identify significant differences between novices and relative experts. We assess whether an approach that models local relationships among concepts in a domain provides useful information beyond what might be extracted from a more traditional modeling approach. Our results indicate that techniques that account for local correlation structure can identify patterns in discourse not reflected in global correlation structure.","Made available in DSpace on 2017-05-27T14:30:08Z (GMT). No. of bitstreams: 1
56.pdf: 410629 bytes, checksum: 462a9d2407b7be5e6a9445ea56932366 (MD5)
  Previous issue date: 2016-07","Collier, W., Ruis, A., & Shaffer, D. W. (2016). Local Versus Global Connection Making in Discourse In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/145","https://dx.doi.org/10.22318/icls2016.56","en","Singapore: International Society of the Learning Sciences","Local Versus Global Connection Making in Discourse","Book chapter"
"6c691144-f387-44c9-9faf-60e08bb47e16","1/98",,"Andrade, Alejandro||Santo, Rafi","2017-05-27T14:30:09Z","2017-03-21T12:05:42Z","2017-05-27T14:30:09Z","2017-03-21T12:05:42Z",,"2016-07","We propose a distinctive method, Situated Action Networks (SANs), rooted in socio-cultural theories of learning that affords visualization and analysis of learning in a way that is theoretically robust yet scalable to large data sets. While visualization is increasingly looked to as a key means of understanding learning, there are few tools at learning scientists’ disposal that are simultaneously scalable yet also aligned with sociocultural perspectives. Situated Action Networks attempt to address this by appropriating techniques from social network analysis while aligning them with Cultural Historical Activity Theory. They accomplish this by (1) elevating learning activities to the forefront of learning visualizations, allowing for rich qualitative analyses of learning and (2) creating theoretically aligned indices that afford quantitative analyses within and across learning environments. Using data on collaborative learning dynamics between informal learning organizations as they engage in joint projects, we show the affordances of this method for understanding learning.","Made available in DSpace on 2017-05-27T14:30:09Z (GMT). No. of bitstreams: 1
57.pdf: 471803 bytes, checksum: eeacf66d6308033c3817fd3c6b5e6b60 (MD5)
  Previous issue date: 2016-07","Andrade, A. & Santo, R. (2016). Advancing Learning Visualizations: Situated Action Networks as Scalable Representations of Learning in Social Settings In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/146","https://dx.doi.org/10.22318/icls2016.57","en","Singapore: International Society of the Learning Sciences","Advancing Learning Visualizations: Situated Action Networks as Scalable Representations of Learning in Social Settings","Book chapter"
"4465e276-fb95-4b15-9b9a-63bb03dcf956","1/98",,"Allen, Carrie D.||Eisenhart, Margaret","2017-05-27T14:30:10Z","2017-03-21T12:05:42Z","2017-05-27T14:30:10Z","2017-03-21T12:05:42Z",,"2016-07","In this paper, we investigate how the national narrative of increasing opportunities for and broadening participation of young women of color in STEM was taken up locally at one racially-diverse, urban high school. Using ethnographic and longitudinal data, we focus on two young women of color as they negotiated and maintained STEM-related identities in the discursive and practice contexts of their lives at school. Using Holland and Lave’s concept of history-in-person (2001), we view the young women as fighting for particular versions of a future self, while entangled in discursive and social relations that threatened to position them differently than they wished to be. Our findings suggest a need for an explicit naming and examination of the “double bind” that young women of color experience as they move through school environments and special support to prepare them for the challenges they may face in STEM-related college programs or workplaces.","Made available in DSpace on 2017-05-27T14:30:10Z (GMT). No. of bitstreams: 1
58.pdf: 247910 bytes, checksum: 1d52926e1a2a7ed0fa4e11ab3f66e809 (MD5)
  Previous issue date: 2016-07","Allen, C. D. & Eisenhart, M. (2016). Fighting for Desired Versions of a Future Self: Young African American Women's STEM-related Identity Negotiations in High School In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/147","https://dx.doi.org/10.22318/icls2016.58","en","Singapore: International Society of the Learning Sciences","Fighting for Desired Versions of a Future Self: Young African American Women's STEM-related Identity Negotiations in High School","Book chapter"
"1ac10f6e-16bc-4673-a7ce-a7806a56ebc6","1/98",,"DeLiema, David||Saleh, Asmalina||Lee, Christine||Enyedy, Noel||Danish, Joshua||Illum, Randy||Dahn, Maggie||Humburg, Megan||Mahoney, Charlie","2017-05-27T14:30:10Z","2017-03-21T12:05:42Z","2017-05-27T14:30:10Z","2017-03-21T12:05:42Z",,"2016-07","Researchers have increasingly demonstrated how technologies such as augmented reality (AR) can leverage embodiment within play to help students use physical movement to explore complex concepts. Using Vygotsky’s (1978) notion of play, we examine how two distinct AR environments—rule-based game play and open-ended modeling play—support 1st and 2nd graders’ inquiry (N=122) into how matter changes state at the level of microscopic particles. We further use the notion of keys (Goffman, 1974) to examine how the students construct distinct participation frameworks (Goodwin, 1993) within the two activity designs, and how this organization of activity may impact their learning experience. Our analyses show that students within a game-play environment were more oriented towards accomplishing a goal rather than understanding how a system works whereas those in the modeling-play group focused more explicitly on understanding mechanism and process.","Made available in DSpace on 2017-05-27T14:30:10Z (GMT). No. of bitstreams: 1
59.pdf: 536898 bytes, checksum: 11ea8c4c41e18aa1a8dea556643f8728 (MD5)
  Previous issue date: 2016-07","DeLiema, D., Saleh, A., Lee, C., Enyedy, N., Danish, J., Illum, R., Dahn, M., Humburg, M., & Mahoney, C. (2016). Blending Play and Inquiry in Augmented Reality: A Comparison of Playing a Video Game to Playing Within a Participatory Model In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/148","https://dx.doi.org/10.22318/icls2016.59","en","Singapore: International Society of the Learning Sciences","Blending Play and Inquiry in Augmented Reality: A Comparison of Playing a Video Game to Playing Within a Participatory Model","Book chapter"
"f5908e04-3c7f-433d-90df-25029b82dfc0","1/98",,"Erkens, Melanie||Schlottbom, Patrick||Bodemer, Daniel","2017-05-27T14:30:11Z","2017-03-21T12:05:42Z","2017-05-27T14:30:11Z","2017-03-21T12:05:42Z",,"2016-07","A large body of research covers the positive impact of cognitive group awareness tools on collaborative learning processes. These tools provide learners with visualizations of relevant cognitive information on their learning partners, triggering the resolution of cognitive conflicts, improving accurate partner modeling and, associated therewith, implicitly guiding learners’ activities instead of prescribing certain ways of behaving. Said visualizations can be differentiated by the type of awareness information they provide: qualitative or quantitative. We systematically compared the impact of both types of information on collaborative learning in an experimental study (N = 51). The results suggest that the availability of both qualitative and quantitative information can evoke cognitive conflicts that guide learners’ communication behavior in a goal-oriented way. Furthermore, visualizations combining both types of information appear to facilitate accurate partner modeling.","Made available in DSpace on 2017-05-27T14:30:11Z (GMT). No. of bitstreams: 1
60.pdf: 553446 bytes, checksum: 2f2196327f137b6518ef9b857f07f0b0 (MD5)
  Previous issue date: 2016-07","Erkens, M., Schlottbom, P., & Bodemer, D. (2016). Qualitative and Quantitative Information in Cognitive Group Awareness Tools: Impact on Collaborative Learning In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/149","https://dx.doi.org/10.22318/icls2016.60","en","Singapore: International Society of the Learning Sciences","Qualitative and Quantitative Information in Cognitive Group Awareness Tools: Impact on Collaborative Learning","Book chapter"
"adfe58ab-5d90-42a1-8ce3-e66d4ffd6c6e","1/98",,"Abrahamson, Dor||Shayan, Shakila||Bakker, Arthur||van der Schaaf, Marieke F.","2017-05-27T14:30:12Z","2017-03-21T12:05:42Z","2017-05-27T14:30:12Z","2017-03-21T12:05:42Z",,"2016-07","The combination of two methodological resources—natural-user interfaces (NUI) and multimodal learning analytics (MMLA)—is creating opportunities for educational researchers to empirically evaluate seminal models for the hypothetical emergence of concepts from situated sensorimotor activity. 76 participants (9-14 yo) solved tablet-based non-symbolic manipulation tasks designed to foster grounded meanings for the mathematical concept of proportional equivalence. Data gathered in task-based semi-structured clinical interviews included action logging, eye-gaze tracking, and videography. Successful task performance coincided with spontaneous appearance of stable dynamical gaze-path patterns soon followed by multimodal articulation of strategy. Significantly, gaze patterns included uncued non-salient screen locations. We present cumulative results to argue that these ‘attentional anchors’ mediated participants’ problem solving. We interpret the findings as enabling us to revisit, support, refine, and elaborate on central claims of Piaget’s theory of genetic epistemology and in particular his insistence on the role of situated motor-action coordination in the process of reflective abstraction.","Made available in DSpace on 2017-05-27T14:30:12Z (GMT). No. of bitstreams: 1
61.pdf: 387411 bytes, checksum: 1dd879e41f3abd65740ebc2212626c4b (MD5)
  Previous issue date: 2016-07","Abrahamson, D., Shayan, S., Bakker, A., & van der Schaaf, M. F. (2016). Exposing Piaget’s Scheme: Empirical Evidence for the Ontogenesis of Coordination in Learning a Mathematical Concept In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/150","https://dx.doi.org/10.22318/icls2016.61","en","Singapore: International Society of the Learning Sciences","Exposing Piaget’s Scheme: Empirical Evidence for the Ontogenesis of Coordination in Learning a Mathematical Concept","Book chapter"
"ac4129fc-6364-4b5b-8b34-18e907331085","1/98",,"Wu, Longkai||Hung, David","2017-05-27T14:30:12Z","2017-03-21T12:05:42Z","2017-05-27T14:30:12Z","2017-03-21T12:05:42Z",,"2016-07",": In this paper, a teacher epistemic learning model for implementation is proposed with the aim to prepare seeded teachers in reflection-for-action and to build their capacities in designing and enacting the curriculum on their own virtue. Fundamentally, epistemic learning is proposed because changing classroom practices is more than a surface or shallow change phenomena, but requires teachers to fundamentally shift in perspective or way of seeing how learning is to be practiced. We describe this epistemic learning model and explore its effectiveness. Various types of data were collected, including surveys, interviews, field notes, and teachers’ lesson design artifacts. It is found that the seeded teachers from the five schools, regardless of their own teaching profiles and school contexts, have obtained high degrees of buy-in of the innovation and developed their readiness towards implementation for the future enactments. It is envisioned that such an epistemic learning model will inform the design for teacher professional development, in the pursuit of innovation diffusion, serving a wider community of the teaching practice.","Made available in DSpace on 2017-05-27T14:30:12Z (GMT). No. of bitstreams: 1
62.pdf: 295159 bytes, checksum: 8bd7d2df35aa3c44aa3521fc451b805f (MD5)
  Previous issue date: 2016-07","Wu, L. & Hung, D. (2016). Teacher Epistemic Learning in the Innovation Diffusion In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/151","https://dx.doi.org/10.22318/icls2016.62","en","Singapore: International Society of the Learning Sciences","Teacher Epistemic Learning in the Innovation Diffusion","Book chapter"
"101a3482-9f1e-4cc6-90af-d9c275680a49","1/98",,"Van Horne, Katie||Van Steenis, Erica||Penuel, William R.||DiGiacomo, Daniela","2017-05-27T14:30:13Z","2017-03-21T12:05:42Z","2017-05-27T14:30:13Z","2017-03-21T12:05:42Z",,"2016-07","An emerging line of research in the learning sciences focuses on generating a better understanding of how youth develop and sustain in interest-related pursuits. In this paper, we focus not on what sustains engagement in interest-related activities but on what disrupts it. Disruptions have largely been a neglected object of theorizing, even though they are acknowledged in models of interest development, such as the four phase model (Hidi & Renninger, 2006). We build upon Azevedo’s (2011, 2013) lines of practice theory by drawing on conceptions of social practice from German-Danish critical psychology to expand and complicate the notion of “conditions of practice” for the youth in our study. We examined youth in our interview study who reported experiencing disruptions to their interest-related pursuits. We found that some youth suspended their participation due to loss of access to necessary resources, and other youth suspended pursuits due to competing educational commitments and future desires.","Made available in DSpace on 2017-05-27T14:30:13Z (GMT). No. of bitstreams: 1
63.pdf: 305960 bytes, checksum: d967a3b4bb0886280a73290ef0ba1352 (MD5)
  Previous issue date: 2016-07","Van Horne, K., Van Steenis, E., Penuel, W. R., & DiGiacomo, D. (2016). Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/152","https://dx.doi.org/10.22318/icls2016.63","en","Singapore: International Society of the Learning Sciences","Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities","Book chapter"
"31a2c5e5-e342-45c2-a9c1-62f3a9335de5","1/98",,"Liu, Shiyu","2017-05-27T14:30:14Z","2017-03-21T12:05:42Z","2017-05-27T14:30:14Z","2017-03-21T12:05:42Z",,"2016-07","This paper proposes an integrated framework, PREP, to capture the dynamic relationship among key influential factors of scientific reasoning, including prior knowledge (P), reading capacity (R), epistemic beliefs (E), and personal attributes (P). Empirical evidence from a qualitative study is presented as we elaborate and further develop this framework. In this study, twenty-six undergraduate students were interviewed to reason about competing arguments on global climate change. In-depth analysis of participants’ interview responses demonstrated important characteristics of the cognitive processes and underpinning mechanisms of scientific reasoning. This work adds to ongoing discussion about the nature of scientific reasoning and provides a holistic approach to characterizing and evaluating scientific reasoning. Furthermore, by capturing important features of individuals’ reasoning when faced with climate issues, this work has significant implications for classroom science teaching and learning.","Made available in DSpace on 2017-05-27T14:30:14Z (GMT). No. of bitstreams: 1
64.pdf: 302105 bytes, checksum: 5dbfc3da9bc156f774aeb1148a779d2e (MD5)
  Previous issue date: 2016-07","Liu, S. (2016). Toward an Integrated Framework of Scientific Reasoning In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/153","https://dx.doi.org/10.22318/icls2016.64","en","Singapore: International Society of the Learning Sciences","Toward an Integrated Framework of Scientific Reasoning","Book chapter"
"0b002cb2-cf90-416c-a894-0e9a28c4cf91","1/98",,"Litts, Breanne K.||Kafai, Yasmin B.||Searle, Kristin A.||Dieckmeyer, Emily","2017-05-27T14:30:16Z","2017-03-21T12:05:42Z","2017-05-27T14:30:16Z","2017-03-21T12:05:42Z",,"2016-07","The concept of productive failure has emerged as one the key ideas for designing effective learning activities in well-defined problems. Here we report on moments of productive failure from an eight-week long workshop with 16 high school freshman (13-15 years) who engaged in an open-ended design problem, making an electronic textile. Using students’ self reports, we found that students encountered failure mostly in the design and crafting of circuits, and in these exploration phases students generated a multitude of successful and unsuccessful solutions. Our findings indicate that students’ design artifacts function as a source of within-task feedback supporting their persistence through failures. Additionally, our findings highlight a need for further research examining what Kapur’s consolidation phase looks like in an open-ended design environment, particularly focusing on the development of canonical problems from design activities as a way to have students experience failure and success in constrained design contexts.","Made available in DSpace on 2017-05-27T14:30:16Z (GMT). No. of bitstreams: 1
65.pdf: 289961 bytes, checksum: 5164dc9d23324d125f47ee24cf0d90d0 (MD5)
  Previous issue date: 2016-07","Litts, B. K., Kafai, Y. B., Searle, K. A., & Dieckmeyer, E. (2016). Perceptions of Productive  Failure in Design Projects: High School Students’ Challenges in Making Electronic Textiles In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/154","https://dx.doi.org/10.22318/icls2016.65","en","Singapore: International Society of the Learning Sciences","Perceptions of Productive  Failure in Design Projects: High School Students’ Challenges in Making Electronic Textiles","Book chapter"
"29b687cc-6879-4863-95c5-cc85b2f2b597","1/98",,"Raval, Harini||Kaul, Chittaranjan||McKenney, Susan","2017-05-27T14:30:16Z","2017-03-21T12:05:42Z","2017-05-27T14:30:16Z","2017-03-21T12:05:42Z",,"2016-07","Although English is mandatorily introduced as a second language early in majority of government primary schools in India, its quality remains dismal due to lack of appropriate curricula, poor ESL teacher competencies and weak professional development opportunities. In an effort to promote the adoption of an innovative ESL program in urban government schools, coaching was introduced to support teacher and implementation of the new program. Through classroom observations, structured interviews and learner pre/post tests, the impact of coaching on teacher practices, teacher beliefs and student outcomes were studied and compared with those of teachers who were not coached. The powerful results found in the coached-teacher classrooms build a strong case for reviewing the current professional development policies within Indian schools, both for English and in general. Implications for research, policy and practice are discussed.","Made available in DSpace on 2017-05-27T14:30:16Z (GMT). No. of bitstreams: 1
66.pdf: 265981 bytes, checksum: 3a62fce809b9ddf2269dfd96fe304bdc (MD5)
  Previous issue date: 2016-07","Raval, H., Kaul, C., & McKenney, S. (2016). The Effects of Coaching on the Teaching and Learning of English in Indian Government Schools In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/155","https://dx.doi.org/10.22318/icls2016.66","en","Singapore: International Society of the Learning Sciences","The Effects of Coaching on the Teaching and Learning of English in Indian Government Schools","Book chapter"
"eff0c9db-8c0d-4672-8402-259a089c0d05","1/98",,"Peleg, Ran||Levy, Sharona T||Lahav, Orly||Chagab, Noha||Talis, Vadim","2017-05-27T14:30:17Z","2017-03-21T12:05:42Z","2017-05-27T14:30:17Z","2017-03-21T12:05:42Z",,"2016-07","Listening to Complexity (L2C) is a novel sonified representation of complex systems that addresses the lack of exploratory materials in science for students who are blind. It complements agent-based models of systems by representing a micro-level individual’s properties, events and location, together with macro-level variables of the system. The study examines whether this perceptual compensation creates a comparable learning environment. Students who are blind worked with auditory models; sighted students used visual models. Conceptual understanding and systems reasoning were assessed with pre- and post-test questionnaires. Learning processes were captured by analyzing their workbook writings. The L2C environment not only supported blind students’ learning similarly, but also furthered their learning with one of the more challenging concepts, diffusion. Some concepts relating to the micro-level were learned earlier among the blind students. It seems that auditory representation increases sensitivity to the micro-level interactions in a way less accessible in visual representations.","Made available in DSpace on 2017-05-27T14:30:17Z (GMT). No. of bitstreams: 1
67.pdf: 335816 bytes, checksum: 9f8d339cbcd9dd9b16f016c84b6cabe2 (MD5)
  Previous issue date: 2016-07","Peleg, R., Levy, S. T., Lahav, O., Chagab, N., & Talis, V. (2016). Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/156","https://dx.doi.org/10.22318/icls2016.67","en","Singapore: International Society of the Learning Sciences","Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students","Book chapter"
"b3e21e22-9ef9-4943-8335-9d7774c235ec","1/98",,"Schneider, Bertrand||Sharma, Kshitij||Cuendet, Sebastien||Zufferey, Guillaume||Dillenbourg, Pierre||Pea, Roy","2017-05-27T14:30:18Z","2017-03-21T12:05:42Z","2017-05-27T14:30:18Z","2017-03-21T12:05:42Z",,"2016-07","Prior work has successfully described how low and high-performing dyads of students differ in terms of their visual synchronization (e.g., Barron, 2000; Jermann, Mullins, Nuessli & Dillenbourg, 2011). But there is far less work analyzing the diversity of ways that successful groups of students use to achieve visual coordination. The goal of this paper is to illustrate how well-coordinated groups establish and sustain joint visual attention by unpacking their different strategies and behaviors. Our data was collected in a dual eye-tracking setup where dyads of students (N=54) had to interact with a Tangible User Interface (TUI). We selected two groups of students displaying high levels of joint visual attention and compared them using cross-recurrence graphs displaying moments of joint attention from the eye-tracking data, speech data, and by qualitatively analyzing videos generated for that purpose. We found that greater insights can be found by augmenting cross-recurrence graphs with spatial and verbal data, and that high levels of joint visual attention can hide a free-rider effect (Salomon & Globerson, 1989). We conclude by discussing implications for automatically analyzing students’ interactions using dual eye-trackers.","Made available in DSpace on 2017-05-27T14:30:18Z (GMT). No. of bitstreams: 1
68.pdf: 849163 bytes, checksum: 5d916f1c64e102180b4c4004fcdbd0ce (MD5)
  Previous issue date: 2016-07","Schneider, B., Sharma, K., Cuendet, S., Zufferey, G., Dillenbourg, P., & Pea, R. (2016). Detecting Collaborative Dynamics Using Mobile Eye-Trackers In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 1. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/157","https://dx.doi.org/10.22318/icls2016.68","en","Singapore: International Society of the Learning Sciences","Detecting Collaborative Dynamics Using Mobile Eye-Trackers","Book chapter"
